Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:41 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 45 ,6/7/2016 4:10:25 AM , 3671.448 ,6/7/2016 4:12:25 AM , 5349.239 ,6/7/2016 4:14:25 AM , 3702.754 ,6/7/2016 4:16:25 AM , 3810.096 ,6/7/2016 4:20:25 AM , 4328.483 ,6/7/2016 4:22:25 AM , 3202.926 ,6/7/2016 4:24:25 AM , 3113.507 ,6/7/2016 4:26:25 AM , 4006.857 ,
 46 ,6/7/2016 4:30:25 AM , 4010.584 ,6/7/2016 4:32:25 AM , 4829.021 ,6/7/2016 4:34:25 AM , 3608.754 ,6/7/2016 4:36:25 AM , 3445.808 ,6/7/2016 4:40:25 AM , 4270.458 ,6/7/2016 4:42:25 AM , 3181.393 ,6/7/2016 4:44:25 AM , 3970.549 ,6/7/2016 4:46:25 AM , 3784.585 ,
 47 ,6/7/2016 4:50:25 AM , 4067.483 ,6/7/2016 4:52:25 AM , 3510.598 ,6/7/2016 4:54:25 AM , 2723.124 ,6/7/2016 4:56:25 AM , 3928.328 ,6/7/2016 5:00:25 AM , 4112.149 ,6/7/2016 5:02:25 AM , 3685.465 ,6/7/2016 5:04:25 AM , 3168.481 ,6/7/2016 5:06:25 AM , 3760.479 ,
 48 ,6/7/2016 5:10:25 AM , 2954.368 ,6/7/2016 5:12:25 AM , 5462.6 ,6/7/2016 5:14:25 AM , 4425.474 ,6/7/2016 5:16:25 AM , 3835.311 ,6/7/2016 5:20:25 AM , 4291.955 ,6/7/2016 5:22:25 AM , 2920.21 ,6/7/2016 5:24:25 AM , 4328.965 ,6/7/2016 5:26:25 AM , 3340.594 ,
 49 ,6/7/2016 5:30:25 AM , 3847.839 ,6/7/2016 5:32:25 AM , 5274.774 ,6/7/2016 5:34:25 AM , 3741.109 ,6/7/2016 5:36:25 AM , 3642.545 ,6/7/2016 5:40:25 AM , 4204.194 ,6/7/2016 5:42:25 AM , 4388.021 ,6/7/2016 5:44:25 AM , 4066.864 ,6/7/2016 5:46:25 AM , 3484.137 ,
 50 ,6/7/2016 5:50:25 AM , 2745.656 ,6/7/2016 5:52:25 AM , 5123.302 ,6/7/2016 5:54:25 AM , 3561.273 ,6/7/2016 5:56:25 AM , 3510.326 ,6/7/2016 6:00:25 AM , 4005.569 ,6/7/2016 6:02:25 AM , 3825.981 ,6/7/2016 6:04:25 AM , 3021.362 ,6/7/2016 6:06:25 AM , 3961.335 ,
 51 ,6/7/2016 6:10:25 AM , 3386.275 ,6/7/2016 6:12:25 AM , 5375.062 ,6/7/2016 6:14:25 AM , 3440.538 ,6/7/2016 6:16:25 AM , 3975.426 ,6/7/2016 6:20:25 AM , 3710.078 ,6/7/2016 6:22:25 AM , 3687.877 ,6/7/2016 6:24:25 AM , 3945.053 ,6/7/2016 6:26:25 AM , 3539.21 ,
 52 ,6/7/2016 6:30:25 AM , 2881.555 ,6/7/2016 6:32:25 AM , 4613.74 ,6/7/2016 6:34:25 AM , 2749.12 ,6/7/2016 6:36:25 AM , 2490.924 ,6/7/2016 6:40:25 AM , 3130.895 ,6/7/2016 6:42:25 AM , 3421.747 ,6/7/2016 6:44:25 AM , 3805.369 ,6/7/2016 6:46:25 AM , 2801.49 ,
 53 ,6/7/2016 6:50:25 AM , 3695.667 ,6/7/2016 6:52:25 AM , 4623.57 ,6/7/2016 6:54:25 AM , 2500.508 ,6/7/2016 6:56:25 AM , 3647.983 ,6/7/2016 7:00:25 AM , 2867.661 ,6/7/2016 7:02:25 AM , 2707.691 ,6/7/2016 7:04:25 AM , 2975.081 ,6/7/2016 7:06:25 AM , 3239.666 ,
 54 ,6/7/2016 7:10:25 AM , 2741.962 ,6/7/2016 7:12:25 AM , 3570.803 ,6/7/2016 7:14:25 AM , 4368.312 ,6/7/2016 7:16:25 AM , 3599.739 ,6/7/2016 7:20:25 AM , 4037.853 ,6/7/2016 7:22:25 AM , 4473.486 ,6/7/2016 7:24:25 AM , 3231.427 ,6/7/2016 7:26:25 AM , 3381.057 ,
 55 ,6/7/2016 7:30:25 AM , 2787.522 ,6/7/2016 7:32:25 AM , 4497.429 ,6/7/2016 7:34:25 AM , 3322.474 ,6/7/2016 7:36:25 AM , 2578.552 ,6/7/2016 7:40:25 AM , 3245.768 ,6/7/2016 7:42:25 AM , 3144.825 ,6/7/2016 7:44:25 AM , 3319.509 ,6/7/2016 7:46:25 AM , 3436.851 ,
 56 ,6/7/2016 7:50:25 AM , 2434.271 ,6/7/2016 7:52:25 AM , 4713.184 ,6/7/2016 7:54:25 AM , 3196.785 ,6/7/2016 7:56:25 AM , 2742.316 ,6/7/2016 8:00:25 AM , 3206.158 ,6/7/2016 8:02:25 AM , 2773.141 ,6/7/2016 8:04:25 AM , 3427.535 ,6/7/2016 8:06:25 AM , 2816.723 ,
 57 ,6/7/2016 8:10:25 AM , 3496.08 ,6/7/2016 8:12:25 AM , 3970.802 ,6/7/2016 8:14:25 AM , 2735.541 ,6/7/2016 8:16:25 AM , 3570.772 ,6/7/2016 8:20:25 AM , 4272.532 ,6/7/2016 8:22:25 AM , 3915.183 ,6/7/2016 8:24:25 AM , 2543.333 ,6/7/2016 8:26:25 AM , 3316.451 ,
 58 ,6/7/2016 8:30:25 AM , 2513.077 ,6/7/2016 8:32:25 AM , 3596.451 ,6/7/2016 8:34:25 AM , 4413.351 ,6/7/2016 8:36:25 AM , 3443.3 ,6/7/2016 8:40:25 AM , 3564.621 ,6/7/2016 8:42:25 AM , 3499.988 ,6/7/2016 8:44:25 AM , 5187.019 ,6/7/2016 8:46:25 AM , 4400.716 ,
 59 ,6/7/2016 8:50:25 AM , 4133.896 ,6/7/2016 8:52:25 AM , 5703.124 ,6/7/2016 8:54:25 AM , 3828.81 ,6/7/2016 8:56:25 AM , 3010.231 ,6/7/2016 9:00:25 AM , 3578.509 ,6/7/2016 9:02:25 AM , 2573.854 ,6/7/2016 9:04:25 AM , 2611.039 ,6/7/2016 9:06:25 AM , 2859.308 ,
 60 ,6/7/2016 9:10:25 AM , 3338.396 ,6/7/2016 9:12:25 AM , 4156.817 ,6/7/2016 9:14:25 AM , 2363.264 ,6/7/2016 9:16:25 AM , 2800.25 ,6/7/2016 9:20:25 AM , 3135.576 ,6/7/2016 9:22:25 AM , 2932.578 ,6/7/2016 9:24:25 AM , 3319.446 ,6/7/2016 9:26:25 AM , 3624.787 ,
 61 ,6/7/2016 9:30:25 AM , 2807.733 ,6/7/2016 9:32:25 AM , 3325.389 ,6/7/2016 9:34:25 AM , 4060.816 ,6/7/2016 9:36:25 AM , 3859.938 ,6/7/2016 9:40:25 AM , 2849.72 ,6/7/2016 9:42:25 AM , 4397.227 ,6/7/2016 9:44:25 AM , 4004.563 ,6/7/2016 9:46:25 AM , 2491.311 ,
 62 ,6/7/2016 9:50:25 AM , 2699.281 ,6/7/2016 9:52:25 AM , 3236.548 ,6/7/2016 9:54:25 AM , 3046.005 ,6/7/2016 9:56:25 AM , 3154.859 ,6/7/2016 10:00:25 AM , 3040.767 ,6/7/2016 10:02:25 AM , 3212.688 ,6/7/2016 10:04:25 AM , 3583.64 ,6/7/2016 10:06:25 AM , 2939.382 ,
 63 ,6/7/2016 10:10:25 AM , 3311.852 ,6/7/2016 10:12:25 AM , 4516.992 ,6/7/2016 10:14:25 AM , 2459.083 ,6/7/2016 10:16:25 AM , 2729.404 ,6/7/2016 10:20:25 AM , 2860.352 ,6/7/2016 10:22:25 AM , 2671.726 ,6/7/2016 10:24:25 AM , 2869.917 ,6/7/2016 10:26:25 AM , 3437.637 ,
 64 ,6/7/2016 10:30:25 AM , 3506.337 ,6/7/2016 10:32:25 AM , 3987.103 ,6/7/2016 10:34:25 AM , 3988.38 ,6/7/2016 10:36:25 AM , 2963.117 ,6/7/2016 10:40:25 AM , 4266.842 ,6/7/2016 10:42:25 AM , 2694.496 ,6/7/2016 10:44:25 AM , 3056.508 ,6/7/2016 10:46:25 AM , 2795.488 ,
 65 ,6/7/2016 10:50:25 AM , 2346.898 ,6/7/2016 10:52:25 AM , 3341.812 ,6/7/2016 10:54:25 AM , 3209.335 ,6/7/2016 10:56:25 AM , 2613.169 ,6/7/2016 11:00:25 AM , 3795.113 ,6/7/2016 11:02:25 AM , 2866.858 ,6/7/2016 11:04:25 AM , 3618.686 ,6/7/2016 11:06:25 AM , 3297.852 ,
 66 ,6/7/2016 11:10:25 AM , 2890.556 ,6/7/2016 11:12:25 AM , 3269.662 ,6/7/2016 11:14:25 AM , 2661.588 ,6/7/2016 11:16:25 AM , 3552.993 ,6/7/2016 11:20:25 AM , 2837.533 ,6/7/2016 11:22:25 AM , 2624.516 ,6/7/2016 11:24:25 AM , 2876.994 ,6/7/2016 11:26:25 AM , 3260.359 ,
 67 ,6/7/2016 11:30:25 AM , 3361.549 ,6/7/2016 11:32:25 AM , 4091.179 ,6/7/2016 11:34:25 AM , 3489.291 ,6/7/2016 11:36:25 AM , 2527.265 ,6/7/2016 11:40:25 AM , 2973.714 ,6/7/2016 11:42:25 AM , 2641.495 ,6/7/2016 11:44:25 AM , 2865.151 ,6/7/2016 11:46:25 AM , 2529.96 ,
 68 ,6/7/2016 11:50:25 AM , 3378.604 ,6/7/2016 11:52:25 AM , 3375.117 ,6/7/2016 11:54:25 AM , 2487.073 ,6/7/2016 11:56:25 AM , 2455.445 ,6/7/2016 12:00:25 PM , 3017.576 ,6/7/2016 12:02:25 PM , 3446.011 ,6/7/2016 12:04:25 PM , 2981.358 ,6/7/2016 12:06:25 PM , 2835.496 ,
 69 ,6/7/2016 12:10:25 PM , 2483.988 ,6/7/2016 12:12:25 PM , 3746.919 ,6/7/2016 12:14:25 PM , 3477.893 ,6/7/2016 12:16:25 PM , 3348.102 ,6/7/2016 12:20:25 PM , 2538.391 ,6/7/2016 12:22:25 PM , 2813.018 ,6/7/2016 12:24:25 PM , 3792.682 ,6/7/2016 12:26:25 PM , 3377.24 ,
 70 ,6/7/2016 12:30:25 PM , 2633.162 ,6/7/2016 12:32:25 PM , 4088.391 ,6/7/2016 12:34:25 PM , 3097.903 ,6/7/2016 12:36:25 PM , 2720.527 ,6/7/2016 12:40:25 PM , 3174.075 ,6/7/2016 12:42:25 PM , 2468.742 ,6/7/2016 12:44:25 PM , 2947.222 ,6/7/2016 12:46:25 PM , 2749.245 ,
 71 ,6/7/2016 12:50:25 PM , 3632.098 ,6/7/2016 12:52:25 PM , 3119.656 ,6/7/2016 12:54:25 PM , 2689.659 ,6/7/2016 12:56:25 PM , 3379.02 ,6/7/2016 1:00:25 PM , 3407.41 ,6/7/2016 1:02:25 PM , 2861.063 ,6/7/2016 1:04:25 PM , 2803.275 ,6/7/2016 1:06:25 PM , 2923.032 ,
 72 ,6/7/2016 1:10:25 PM , 2744.738 ,6/7/2016 1:12:25 PM , 3232.042 ,6/7/2016 1:14:25 PM , 2347.495 ,6/7/2016 1:16:25 PM , 2550.358 ,6/7/2016 1:20:25 PM , 3031.601 ,6/7/2016 1:22:25 PM , 2571.506 ,6/7/2016 1:24:25 PM , 2855.2 ,6/7/2016 1:26:25 PM , 2500.107 ,
 73 ,6/7/2016 1:30:25 PM , 2476.86 ,6/7/2016 1:32:25 PM , 4656.452 ,6/7/2016 1:34:25 PM , 3952.493 ,6/7/2016 1:36:25 PM , 3218.186 ,6/7/2016 1:40:25 PM , 2677.704 ,6/7/2016 1:42:25 PM , 3692.088 ,6/7/2016 1:44:25 PM , 3329.865 ,6/7/2016 1:46:25 PM , 2857.016 ,
 74 ,6/7/2016 1:50:25 PM , 2537.108 ,6/7/2016 1:52:25 PM , 4025.707 ,6/7/2016 1:54:25 PM , 3158.075 ,6/7/2016 1:56:25 PM , 2645.427 ,6/7/2016 2:00:25 PM , 2599.429 ,6/7/2016 2:02:25 PM , 3399.458 ,6/7/2016 2:04:25 PM , 2863.827 ,6/7/2016 2:06:25 PM , 2485.834 ,
 75 ,6/7/2016 2:10:25 PM , 3306.294 ,6/7/2016 2:12:25 PM , 4134.882 ,6/7/2016 2:14:25 PM , 2768.284 ,6/7/2016 2:16:25 PM , 2757.542 ,6/7/2016 2:20:25 PM , 2908.07 ,6/7/2016 2:22:25 PM , 2682.758 ,6/7/2016 2:24:25 PM , 3269.613 ,6/7/2016 2:26:25 PM , 2773.605 ,
 76 ,6/7/2016 2:30:25 PM , 2487.229 ,6/7/2016 2:32:25 PM , 3078.107 ,6/7/2016 2:34:25 PM , 2812.367 ,6/7/2016 2:36:25 PM , 2723.828 ,6/7/2016 2:40:25 PM , 3765.867 ,6/7/2016 2:42:25 PM , 2673.488 ,6/7/2016 2:44:25 PM , 3123.734 ,6/7/2016 2:46:25 PM , 3033.095 ,
 77 ,6/7/2016 2:50:25 PM , 2406.796 ,6/7/2016 2:52:25 PM , 2746.505 ,6/7/2016 2:54:25 PM , 2511.845 ,6/7/2016 2:56:25 PM , 2570.062 ,6/7/2016 3:00:25 PM , 3417.134 ,6/7/2016 3:02:25 PM , 2531.904 ,6/7/2016 3:04:25 PM , 3047.608 ,6/7/2016 3:06:25 PM , 3688.527 ,
 78 ,6/7/2016 3:10:25 PM , 2743.531 ,6/7/2016 3:12:25 PM , 4594.523 ,6/7/2016 3:14:25 PM , 2458.207 ,6/7/2016 3:16:25 PM , 2962.042 ,6/7/2016 3:20:25 PM , 2753.54 ,6/7/2016 3:22:25 PM , 3320.894 ,6/7/2016 3:24:25 PM , 3496.963 ,6/7/2016 3:26:25 PM , 2702.045 ,
 79 ,6/7/2016 3:30:25 PM , 3130.371 ,6/7/2016 3:32:25 PM , 4055.458 ,6/7/2016 3:34:25 PM , 2166.466 ,6/7/2016 3:36:25 PM , 2984.012 ,6/7/2016 3:40:25 PM , 3030.886 ,6/7/2016 3:42:25 PM , 2742.076 ,6/7/2016 3:44:25 PM , 3073.476 ,6/7/2016 3:46:25 PM , 2569.209 ,
 80 ,6/7/2016 3:50:25 PM , 2586.72 ,6/7/2016 3:52:25 PM , 3042.182 ,6/7/2016 3:54:25 PM , 3019.593 ,6/7/2016 3:56:25 PM , 2569.753 ,6/7/2016 4:00:25 PM , 2882.533 ,6/7/2016 4:02:25 PM , 2598.051 ,6/7/2016 4:04:25 PM , 3182.984 ,6/7/2016 4:06:25 PM , 2686.313 ,
 81 ,6/7/2016 4:10:25 PM , 2721.626 ,6/7/2016 4:12:25 PM , 3268.766 ,6/7/2016 4:14:25 PM , 2589.316 ,6/7/2016 4:16:25 PM , 3681.148 ,6/7/2016 4:20:25 PM , 2920.114 ,6/7/2016 4:22:25 PM , 3324.893 ,6/7/2016 4:24:25 PM , 2880.77 ,6/7/2016 4:26:25 PM , 2554.001 ,
 82 ,6/7/2016 4:30:25 PM , 3259.349 ,6/7/2016 4:32:25 PM , 4587.612 ,6/7/2016 4:34:25 PM , 2356.046 ,6/7/2016 4:36:25 PM , 2616.594 ,6/7/2016 4:40:25 PM , 3475.485 ,6/7/2016 4:42:25 PM , 2890.957 ,6/7/2016 4:44:25 PM , 3712.82 ,6/7/2016 4:46:25 PM , 3572.517 ,
 83 ,6/7/2016 4:50:25 PM , 2596.135 ,6/7/2016 4:52:25 PM , 3710.98 ,6/7/2016 4:54:25 PM , 2529.821 ,6/7/2016 4:56:25 PM , 2487.082 ,6/7/2016 5:00:25 PM , 3098.786 ,6/7/2016 5:02:25 PM , 2812.75 ,6/7/2016 5:04:25 PM , 3420.207 ,6/7/2016 5:06:25 PM , 2686.047 ,
 84 ,6/7/2016 5:10:25 PM , 2472.05 ,6/7/2016 5:12:25 PM , 4341.713 ,6/7/2016 5:14:25 PM , 3553.43 ,6/7/2016 5:16:25 PM , 2990.619 ,6/7/2016 5:20:25 PM , 3028.055 ,6/7/2016 5:22:25 PM , 3395.031 ,6/7/2016 5:24:25 PM , 3682.644 ,6/7/2016 5:26:25 PM , 3465.836 ,
 85 ,6/7/2016 5:30:25 PM , 3202.755 ,6/7/2016 5:32:25 PM , 4296.143 ,6/7/2016 5:34:25 PM , 3362.387 ,6/7/2016 5:36:25 PM , 2651.606 ,6/7/2016 5:40:25 PM , 3599.255 ,6/7/2016 5:42:25 PM , 2840.25 ,6/7/2016 5:44:25 PM , 3150.21 ,6/7/2016 5:46:25 PM , 3598.128 ,
 86 ,6/7/2016 5:50:25 PM , 2664.961 ,6/7/2016 5:52:25 PM , 3374.645 ,6/7/2016 5:54:25 PM , 2690.68 ,6/7/2016 5:56:25 PM , 2931.681 ,6/7/2016 6:00:25 PM , 3576.367 ,6/7/2016 6:02:25 PM , 4104.995 ,6/7/2016 6:04:25 PM , 3565.085 ,6/7/2016 6:06:25 PM , 2996.443 ,
 87 ,6/7/2016 6:10:25 PM , 3679.905 ,6/7/2016 6:12:25 PM , 4638.048 ,6/7/2016 6:14:25 PM , 3944.378 ,6/7/2016 6:16:25 PM , 2906.504 ,6/7/2016 6:20:25 PM , 3892.066 ,6/7/2016 6:22:25 PM , 3622.901 ,6/7/2016 6:24:25 PM , 4275.017 ,6/7/2016 6:26:25 PM , 3890.949 ,
 88 ,6/7/2016 6:30:25 PM , 3787.872 ,6/7/2016 6:32:25 PM , 4549.348 ,6/7/2016 6:34:25 PM , 3739.043 ,6/7/2016 6:36:25 PM , 4111.326 ,6/7/2016 6:40:25 PM , 3349.576 ,6/7/2016 6:42:25 PM , 3891.203 ,6/7/2016 6:44:25 PM , 4006.832 ,6/7/2016 6:46:25 PM , 3363.272 ,
 89 ,6/7/2016 6:50:25 PM , 3876.223 ,6/7/2016 6:52:25 PM , 3400.016 ,6/7/2016 6:54:25 PM , 2607.842 ,6/7/2016 6:56:25 PM , 3926.546 ,6/7/2016 7:00:25 PM , 4101.626 ,6/7/2016 7:02:25 PM , 3892.051 ,6/7/2016 7:04:25 PM , 4085.866 ,6/7/2016 7:06:25 PM , 3624.695 ,
 90 ,6/7/2016 7:10:25 PM , 3575.023 ,6/7/2016 7:12:25 PM , 4751.569 ,6/7/2016 7:14:25 PM , 4010.086 ,6/7/2016 7:16:25 PM , 2864.358 ,6/7/2016 7:20:25 PM , 3506.866 ,6/7/2016 7:22:25 PM , 4120.439 ,6/7/2016 7:24:25 PM , 3750.851 ,6/7/2016 7:26:25 PM , 3538.482 ,
 91 ,6/7/2016 7:30:25 PM , 3810.5 ,6/7/2016 7:32:25 PM , 3152.788 ,6/7/2016 7:34:25 PM , 3558.079 ,6/7/2016 7:36:25 PM , 3619.303 ,6/7/2016 7:40:25 PM , 3887.373 ,6/7/2016 7:42:25 PM , 4070.376 ,6/7/2016 7:44:25 PM , 3825.114 ,6/7/2016 7:46:25 PM , 3270.451 ,
 92 ,6/7/2016 7:50:25 PM , 3680.687 ,6/7/2016 7:52:25 PM , 4901.412 ,6/7/2016 7:54:25 PM , 2736.695 ,6/7/2016 7:56:25 PM , 3563.217 ,6/7/2016 8:00:25 PM , 3857.036 ,6/7/2016 8:02:25 PM , 3706.037 ,6/7/2016 8:04:25 PM , 3692.375 ,6/7/2016 8:06:25 PM , 3688.254 ,
 93 ,6/7/2016 8:10:25 PM , 3575.722 ,6/7/2016 8:12:25 PM , 4932.847 ,6/7/2016 8:14:25 PM , 3814.661 ,6/7/2016 8:16:25 PM , 3106.15 ,6/7/2016 8:20:25 PM , 3716.682 ,6/7/2016 8:22:25 PM , 4285.752 ,6/7/2016 8:24:25 PM , 3983.169 ,6/7/2016 8:26:25 PM , 3417.82 ,
 94 ,6/7/2016 8:30:25 PM , 3523.421 ,6/7/2016 8:32:25 PM , 3164.948 ,6/7/2016 8:34:25 PM , 2367.516 ,6/7/2016 8:36:25 PM , 3597.215 ,6/7/2016 8:40:25 PM , 2742.58 ,6/7/2016 8:42:25 PM , 4159.205 ,6/7/2016 8:44:25 PM , 3636.841 ,6/7/2016 8:46:25 PM , 3581.991 ,
 95 ,6/7/2016 8:50:25 PM , 2684.912 ,6/7/2016 8:52:25 PM , 4860.604 ,6/7/2016 8:54:25 PM , 3996.304 ,6/7/2016 8:56:25 PM , 3509.993 ,6/7/2016 9:00:25 PM , 3479.063 ,6/7/2016 9:02:25 PM , 4030.194 ,6/7/2016 9:04:25 PM , 3510.01 ,6/7/2016 9:06:25 PM , 3377.393 ,
 96 ,6/7/2016 9:10:25 PM , 3555.725 ,6/7/2016 9:12:25 PM , 4838.247 ,6/7/2016 9:14:25 PM , 3484.474 ,6/7/2016 9:16:25 PM , 3147.641 ,6/7/2016 9:20:25 PM , 3887.668 ,6/7/2016 9:22:25 PM , 3746.427 ,6/7/2016 9:24:25 PM , 3909.093 ,6/7/2016 9:26:25 PM , 2597.563 ,
 97 ,6/7/2016 9:30:25 PM , 3311.957 ,6/7/2016 9:32:25 PM , 3230.924 ,6/7/2016 9:34:25 PM , 3282.252 ,6/7/2016 9:36:25 PM , 3515.121 ,6/7/2016 9:40:25 PM , 3809.826 ,6/7/2016 9:42:25 PM , 3818.035 ,6/7/2016 9:44:25 PM , 3532.547 ,6/7/2016 9:46:25 PM , 2728.646 ,
 98 ,6/7/2016 9:50:25 PM , 3524.634 ,6/7/2016 9:52:25 PM , 4872.034 ,6/7/2016 9:54:25 PM , 2660.607 ,6/7/2016 9:56:25 PM , 3272.324 ,6/7/2016 10:00:25 PM , 2915.296 ,6/7/2016 10:02:25 PM , 3790.007 ,6/7/2016 10:04:25 PM , 3733.693 ,6/7/2016 10:06:25 PM , 3643.71 ,
 99 ,6/7/2016 10:10:25 PM , 3481.773 ,6/7/2016 10:12:25 PM , 4918.925 ,6/7/2016 10:14:25 PM , 3728.545 ,6/7/2016 10:16:25 PM , 3523.193 ,6/7/2016 10:20:25 PM , 2752.658 ,6/7/2016 10:22:25 PM , 3847.421 ,6/7/2016 10:24:25 PM , 3834.894 ,6/7/2016 10:26:25 PM , 3117.225 ,
 100 ,6/7/2016 10:30:25 PM , 3487.474 ,6/7/2016 10:32:25 PM , 4683.991 ,6/7/2016 10:34:25 PM , 3727.045 ,6/7/2016 10:36:25 PM , 3318.843 ,6/7/2016 10:40:25 PM , 3961.124 ,6/7/2016 10:42:25 PM , 3738.32 ,6/7/2016 10:44:25 PM , 3785.764 ,6/7/2016 10:46:25 PM , 3597.935 ,
 101 ,6/7/2016 10:50:25 PM , 2458.482 ,6/7/2016 10:52:25 PM , 3038.915 ,6/7/2016 10:54:25 PM , 3853.205 ,6/7/2016 10:56:25 PM , 2721.624 ,6/7/2016 11:00:25 PM , 3542.126 ,6/7/2016 11:02:25 PM , 2353.695 ,6/7/2016 11:04:25 PM , 3906.5 ,6/7/2016 11:06:25 PM , 3386.287 ,
 102 ,6/7/2016 11:10:25 PM , 3688.256 ,6/7/2016 11:12:25 PM , 3867.038 ,6/7/2016 11:14:25 PM , 3268.543 ,6/7/2016 11:16:25 PM , 3626.67 ,6/7/2016 11:20:25 PM , 2995.262 ,6/7/2016 11:22:25 PM , 2549.16 ,6/7/2016 11:24:25 PM , 3035.831 ,6/7/2016 11:26:25 PM , 3574.266 ,
 103 ,6/7/2016 11:30:25 PM , 3467.226 ,6/7/2016 11:32:25 PM , 4732.499 ,6/7/2016 11:34:25 PM , 3627.304 ,6/7/2016 11:36:25 PM , 2338.558 ,6/7/2016 11:40:25 PM , 3660.689 ,6/7/2016 11:42:25 PM , 4070.523 ,6/7/2016 11:44:25 PM , 3967.747 ,6/7/2016 11:46:25 PM , 2416.699 ,
 104 ,6/7/2016 11:50:25 PM , 3545.718 ,6/7/2016 11:52:25 PM , 4769.232 ,6/7/2016 11:54:25 PM , 3503.972 ,6/7/2016 11:56:25 PM , 2644.053 ,6/8/2016 12:00:25 AM , 2715.041 ,6/8/2016 12:02:25 AM , 3714.514 ,6/8/2016 12:04:25 AM , 3914.192 ,6/8/2016 12:06:25 AM , 3609.702 ,
 105 ,6/8/2016 12:10:25 AM , 3517.362 ,6/8/2016 12:12:25 AM , 3390.103 ,6/8/2016 12:14:25 AM , 2884.622 ,6/8/2016 12:16:25 AM , 3500.22 ,6/8/2016 12:20:25 AM , 2581.526 ,6/8/2016 12:22:25 AM , 3662.727 ,6/8/2016 12:24:25 AM , 3694.03 ,6/8/2016 12:26:25 AM , 2726.229 ,
 106 ,6/8/2016 12:30:25 AM , 2985.734 ,6/8/2016 12:32:25 AM , 4839.9 ,6/8/2016 12:34:25 AM , 3608.936 ,6/8/2016 12:36:25 AM , 2528.489 ,6/8/2016 12:40:25 AM , 3106.459 ,6/8/2016 12:42:25 AM , 2647.364 ,6/8/2016 12:44:25 AM , 3431.615 ,6/8/2016 12:46:25 AM , 3298.567 ,
 107 ,6/8/2016 12:50:25 AM , 2599.353 ,6/8/2016 12:52:25 AM , 3165.945 ,6/8/2016 12:54:25 AM , 2498.187 ,6/8/2016 12:56:25 AM , 2835.275 ,6/8/2016 1:00:25 AM , 3712.334 ,6/8/2016 1:02:25 AM , 2899.88 ,6/8/2016 1:04:25 AM , 3712.781 ,6/8/2016 1:06:25 AM , 2672.577 ,
 108 ,6/8/2016 1:10:25 AM , 3533.83 ,6/8/2016 1:12:25 AM , 3877.088 ,6/8/2016 1:14:25 AM , 3645.083 ,6/8/2016 1:16:25 AM , 3023.79 ,6/8/2016 1:20:25 AM , 3554.688 ,6/8/2016 1:22:25 AM , 2473.998 ,6/8/2016 1:24:25 AM , 3759.65 ,6/8/2016 1:26:25 AM , 3564.525 ,
 109 ,6/8/2016 1:30:25 AM , 3389.066 ,6/8/2016 1:32:25 AM , 4969.914 ,6/8/2016 1:34:25 AM , 2583.461 ,6/8/2016 1:36:25 AM , 3509.27 ,6/8/2016 1:40:25 AM , 3170.146 ,6/8/2016 1:42:25 AM , 2361.481 ,6/8/2016 1:44:25 AM , 3230.636 ,6/8/2016 1:46:25 AM , 3446.393 ,
 110 ,6/8/2016 1:50:25 AM , 3480.145 ,6/8/2016 1:52:25 AM , 4722.185 ,6/8/2016 1:54:25 AM , 2789.922 ,6/8/2016 1:56:25 AM , 2441.88 ,6/8/2016 2:00:25 AM , 3061.084 ,6/8/2016 2:02:25 AM , 3699.309 ,6/8/2016 2:04:25 AM , 3408.474 ,6/8/2016 2:06:25 AM , 2549.468 ,
 111 ,6/8/2016 2:10:25 AM , 2499.351 ,6/8/2016 2:12:25 AM , 4440.729 ,6/8/2016 2:14:25 AM , 2554.432 ,6/8/2016 2:16:25 AM , 2542.333 ,6/8/2016 2:20:25 AM , 2741.407 ,6/8/2016 2:22:25 AM , 3827.494 ,6/8/2016 2:24:25 AM , 3836.485 ,6/8/2016 2:26:25 AM , 2611.045 ,
