Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:47 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,FEED1 ACC (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 56 ,6/7/2016 7:50:25 AM , 2.53 ,6/7/2016 7:52:25 AM , 3.75 ,6/7/2016 7:54:25 AM , 3.42 ,6/7/2016 7:56:25 AM , 3.1 ,6/7/2016 8:00:25 AM , 2.26 ,6/7/2016 8:02:25 AM , 2.8 ,6/7/2016 8:04:25 AM , 4.06 ,6/7/2016 8:06:25 AM , 2.59 ,
 57 ,6/7/2016 8:10:25 AM , 2.58 ,6/7/2016 8:12:25 AM , 3.74 ,6/7/2016 8:14:25 AM , 3.42 ,6/7/2016 8:16:25 AM , 3.15 ,6/7/2016 8:20:25 AM , 2.27 ,6/7/2016 8:22:25 AM , 2.86 ,6/7/2016 8:24:25 AM , 4.06 ,6/7/2016 8:26:25 AM , 2.58 ,
 58 ,6/7/2016 8:30:25 AM , 2.58 ,6/7/2016 8:32:25 AM , 3.74 ,6/7/2016 8:34:25 AM , 3.44 ,6/7/2016 8:36:25 AM , 3.21 ,6/7/2016 8:40:25 AM , 2.3 ,6/7/2016 8:42:25 AM , 2.86 ,6/7/2016 8:44:25 AM , 4.06 ,6/7/2016 8:46:25 AM , 2.58 ,
 59 ,6/7/2016 8:50:25 AM , 2.65 ,6/7/2016 8:52:25 AM , 3.78 ,6/7/2016 8:54:25 AM , 3.41 ,6/7/2016 8:56:25 AM , 3.22 ,6/7/2016 9:00:25 AM , 2.4 ,6/7/2016 9:02:25 AM , 2.86 ,6/7/2016 9:04:25 AM , 3.97 ,6/7/2016 9:06:25 AM , 2.58 ,
 60 ,6/7/2016 9:10:25 AM , 2.8 ,6/7/2016 9:12:25 AM , 3.91 ,6/7/2016 9:14:25 AM , 3.44 ,6/7/2016 9:16:25 AM , 3.21 ,6/7/2016 9:20:25 AM , 2.41 ,6/7/2016 9:22:25 AM , 2.86 ,6/7/2016 9:24:25 AM , 3.96 ,6/7/2016 9:26:25 AM , 2.68 ,
 61 ,6/7/2016 9:30:25 AM , 2.78 ,6/7/2016 9:32:25 AM , 3.9 ,6/7/2016 9:34:25 AM , 3.48 ,6/7/2016 9:36:25 AM , 3.25 ,6/7/2016 9:40:25 AM , 2.42 ,6/7/2016 9:42:25 AM , 2.87 ,6/7/2016 9:44:25 AM , 4.09 ,6/7/2016 9:46:25 AM , 2.69 ,
 62 ,6/7/2016 9:50:25 AM , 2.78 ,6/7/2016 9:52:25 AM , 3.9 ,6/7/2016 9:54:25 AM , 3.53 ,6/7/2016 9:56:25 AM , 3.29 ,6/7/2016 10:00:25 AM , 2.43 ,6/7/2016 10:02:25 AM , 2.91 ,6/7/2016 10:04:25 AM , 4.23 ,6/7/2016 10:06:25 AM , 2.69 ,
 63 ,6/7/2016 10:10:25 AM , 2.85 ,6/7/2016 10:12:25 AM , 4 ,6/7/2016 10:14:25 AM , 3.6 ,6/7/2016 10:16:25 AM , 3.27 ,6/7/2016 10:20:25 AM , 2.44 ,6/7/2016 10:22:25 AM , 2.91 ,6/7/2016 10:24:25 AM , 4.23 ,6/7/2016 10:26:25 AM , 2.71 ,
 64 ,6/7/2016 10:30:25 AM , 2.84 ,6/7/2016 10:32:25 AM , 4 ,6/7/2016 10:34:25 AM , 3.61 ,6/7/2016 10:36:25 AM , 3.34 ,6/7/2016 10:40:25 AM , 2.45 ,6/7/2016 10:42:25 AM , 2.91 ,6/7/2016 10:44:25 AM , 4.23 ,6/7/2016 10:46:25 AM , 2.71 ,
 65 ,6/7/2016 10:50:25 AM , 2.85 ,6/7/2016 10:52:25 AM , 4 ,6/7/2016 10:54:25 AM , 3.72 ,6/7/2016 10:56:25 AM , 3.34 ,6/7/2016 11:00:25 AM , 2.48 ,6/7/2016 11:02:25 AM , 2.98 ,6/7/2016 11:04:25 AM , 4.24 ,6/7/2016 11:06:25 AM , 2.71 ,
 66 ,6/7/2016 11:10:25 AM , 2.85 ,6/7/2016 11:12:25 AM , 4 ,6/7/2016 11:14:25 AM , 3.72 ,6/7/2016 11:16:25 AM , 3.41 ,6/7/2016 11:20:25 AM , 2.48 ,6/7/2016 11:22:25 AM , 2.97 ,6/7/2016 11:24:25 AM , 4.4 ,6/7/2016 11:26:25 AM , 2.83 ,
 67 ,6/7/2016 11:30:25 AM , 2.94 ,6/7/2016 11:32:25 AM , 4.13 ,6/7/2016 11:34:25 AM , 3.84 ,6/7/2016 11:36:25 AM , 3.39 ,6/7/2016 11:40:25 AM , 2.48 ,6/7/2016 11:42:25 AM , 2.97 ,6/7/2016 11:44:25 AM , 4.4 ,6/7/2016 11:46:25 AM , 2.83 ,
 68 ,6/7/2016 11:50:25 AM , 2.94 ,6/7/2016 11:52:25 AM , 4.13 ,6/7/2016 11:54:25 AM , 3.84 ,6/7/2016 11:56:25 AM , 3.39 ,6/7/2016 12:00:25 PM , 2.49 ,6/7/2016 12:02:25 PM , 3.01 ,6/7/2016 12:04:25 PM , 4.4 ,6/7/2016 12:06:25 PM , 2.83 ,
 69 ,6/7/2016 12:10:25 PM , 2.95 ,6/7/2016 12:12:25 PM , 4.15 ,6/7/2016 12:14:25 PM , 3.94 ,6/7/2016 12:16:25 PM , 3.41 ,6/7/2016 12:20:25 PM , 2.49 ,6/7/2016 12:22:25 PM , 3.01 ,6/7/2016 12:24:25 PM , 4.49 ,6/7/2016 12:26:25 PM , 2.95 ,
 70 ,6/7/2016 12:30:25 PM , 2.95 ,6/7/2016 12:32:25 PM , 4.26 ,6/7/2016 12:34:25 PM , 3.96 ,6/7/2016 12:36:25 PM , 3.41 ,6/7/2016 12:40:25 PM , 2.51 ,6/7/2016 12:42:25 PM , 3.01 ,6/7/2016 12:44:25 PM , 4.49 ,6/7/2016 12:46:25 PM , 2.95 ,
 71 ,6/7/2016 12:50:25 PM , 3.07 ,6/7/2016 12:52:25 PM , 4.26 ,6/7/2016 12:54:25 PM , 3.96 ,6/7/2016 12:56:25 PM , 3.44 ,6/7/2016 1:00:25 PM , 2.57 ,6/7/2016 1:02:25 PM , 3 ,6/7/2016 1:04:25 PM , 4.49 ,6/7/2016 1:06:25 PM , 2.94 ,
 72 ,6/7/2016 1:10:25 PM , 3.07 ,6/7/2016 1:12:25 PM , 4.26 ,6/7/2016 1:14:25 PM , 3.97 ,6/7/2016 1:16:25 PM , 3.44 ,6/7/2016 1:20:25 PM , 2.57 ,6/7/2016 1:22:25 PM , 3 ,6/7/2016 1:24:25 PM , 4.5 ,6/7/2016 1:26:25 PM , 2.94 ,
 73 ,6/7/2016 1:30:25 PM , 3.08 ,6/7/2016 1:32:25 PM , 4.27 ,6/7/2016 1:34:25 PM , 4 ,6/7/2016 1:36:25 PM , 3.48 ,6/7/2016 1:40:25 PM , 2.57 ,6/7/2016 1:42:25 PM , 3.04 ,6/7/2016 1:44:25 PM , 4.52 ,6/7/2016 1:46:25 PM , 2.98 ,
 74 ,6/7/2016 1:50:25 PM , 3 ,6/7/2016 1:52:25 PM , 4.409999 ,6/7/2016 1:54:25 PM , 4.079999 ,6/7/2016 1:56:25 PM , 3.48 ,6/7/2016 2:00:25 PM , 2.58 ,6/7/2016 2:02:25 PM , 3.1 ,6/7/2016 2:04:25 PM , 4.54 ,6/7/2016 2:06:25 PM , 2.98 ,
 75 ,6/7/2016 2:10:25 PM , 3.18 ,6/7/2016 2:12:25 PM , 4.469999 ,6/7/2016 2:14:25 PM , 4.089999 ,6/7/2016 2:16:25 PM , 3.48 ,6/7/2016 2:20:25 PM , 2.59 ,6/7/2016 2:22:25 PM , 3.1 ,6/7/2016 2:24:25 PM , 4.62 ,6/7/2016 2:26:25 PM , 2.98 ,
 76 ,6/7/2016 2:30:25 PM , 3.17 ,6/7/2016 2:32:25 PM , 4.469999 ,6/7/2016 2:34:25 PM , 4.099999 ,6/7/2016 2:36:25 PM , 3.49 ,6/7/2016 2:40:25 PM , 2.65 ,6/7/2016 2:42:25 PM , 3.09 ,6/7/2016 2:44:25 PM , 4.62 ,6/7/2016 2:46:25 PM , 2.98 ,
 77 ,6/7/2016 2:50:25 PM , 3.18 ,6/7/2016 2:52:25 PM , 4.48 ,6/7/2016 2:54:25 PM , 4.11 ,6/7/2016 2:56:25 PM , 3.5 ,6/7/2016 3:00:25 PM , 2.69 ,6/7/2016 3:02:25 PM , 3.09 ,6/7/2016 3:04:25 PM , 4.63 ,6/7/2016 3:06:25 PM , 3.06 ,
 78 ,6/7/2016 3:10:25 PM , 3.22 ,6/7/2016 3:12:25 PM , 4.5 ,6/7/2016 3:14:25 PM , 4.12 ,6/7/2016 3:16:25 PM , 3.6 ,6/7/2016 3:20:25 PM , 2.68 ,6/7/2016 3:22:25 PM , 3.16 ,6/7/2016 3:24:25 PM , 4.78 ,6/7/2016 3:26:25 PM , 3.07 ,
 79 ,6/7/2016 3:30:25 PM , 3.29 ,6/7/2016 3:32:25 PM , 4.61 ,6/7/2016 3:34:25 PM , 4.12 ,6/7/2016 3:36:25 PM , 3.59 ,6/7/2016 3:40:25 PM , 2.69 ,6/7/2016 3:42:25 PM , 3.16 ,6/7/2016 3:44:25 PM , 4.77 ,6/7/2016 3:46:25 PM , 3.07 ,
 80 ,6/7/2016 3:50:25 PM , 3.29 ,6/7/2016 3:52:25 PM , 4.62 ,6/7/2016 3:54:25 PM , 4.19 ,6/7/2016 3:56:25 PM , 3.6 ,6/7/2016 4:00:25 PM , 2.7 ,6/7/2016 4:02:25 PM , 3.16 ,6/7/2016 4:04:25 PM , 4.78 ,6/7/2016 4:06:25 PM , 3.07 ,
 81 ,6/7/2016 4:10:25 PM , 3.31 ,6/7/2016 4:12:25 PM , 4.62 ,6/7/2016 4:14:25 PM , 4.18 ,6/7/2016 4:16:25 PM , 3.65 ,6/7/2016 4:20:25 PM , 2.71 ,6/7/2016 4:22:25 PM , 3.3 ,6/7/2016 4:24:25 PM , 4.78 ,6/7/2016 4:26:25 PM , 3.07 ,
 82 ,6/7/2016 4:30:25 PM , 3.37 ,6/7/2016 4:32:25 PM , 4.7 ,6/7/2016 4:34:25 PM , 4.2 ,6/7/2016 4:36:25 PM , 3.68 ,6/7/2016 4:40:25 PM , 2.77 ,6/7/2016 4:42:25 PM , 3.3 ,6/7/2016 4:44:25 PM , 4.87 ,6/7/2016 4:46:25 PM , 3.09 ,
 83 ,6/7/2016 4:50:25 PM , 3.37 ,6/7/2016 4:52:25 PM , 4.77 ,6/7/2016 4:54:25 PM , 4.21 ,6/7/2016 4:56:25 PM , 3.69 ,6/7/2016 5:00:25 PM , 2.76 ,6/7/2016 5:02:25 PM , 3.3 ,6/7/2016 5:04:25 PM , 4.87 ,6/7/2016 5:06:25 PM , 3.18 ,
 84 ,6/7/2016 5:10:25 PM , 3.27 ,6/7/2016 5:12:25 PM , 4.81 ,6/7/2016 5:14:25 PM , 4.21 ,6/7/2016 5:16:25 PM , 3.71 ,6/7/2016 5:20:25 PM , 2.76 ,6/7/2016 5:22:25 PM , 3.36 ,6/7/2016 5:24:25 PM , 4.93 ,6/7/2016 5:26:25 PM , 3.18 ,
 85 ,6/7/2016 5:30:25 PM , 3.43 ,6/7/2016 5:32:25 PM , 4.91 ,6/7/2016 5:34:25 PM , 4.27 ,6/7/2016 5:36:25 PM , 3.71 ,6/7/2016 5:40:25 PM , 2.76 ,6/7/2016 5:42:25 PM , 3.38 ,6/7/2016 5:44:25 PM , 4.96 ,6/7/2016 5:46:25 PM , 3.28 ,
 86 ,6/7/2016 5:50:25 PM , 3.42 ,6/7/2016 5:52:25 PM , 4.9 ,6/7/2016 5:54:25 PM , 4.27 ,6/7/2016 5:56:25 PM , 3.789999 ,6/7/2016 6:00:25 PM , 2.829999 ,6/7/2016 6:02:25 PM , 3.46 ,6/7/2016 6:04:25 PM , 5 ,6/7/2016 6:06:25 PM , 3.34 ,
 87 ,6/7/2016 6:10:25 PM , 3.49 ,6/7/2016 6:12:25 PM , 4.99 ,6/7/2016 6:14:25 PM , 4.3 ,6/7/2016 6:16:25 PM , 3.779999 ,6/7/2016 6:20:25 PM , 2.819999 ,6/7/2016 6:22:25 PM , 3.539999 ,6/7/2016 6:24:25 PM , 5.05 ,6/7/2016 6:26:25 PM , 3.46 ,
 88 ,6/7/2016 6:30:25 PM , 3.5 ,6/7/2016 6:32:25 PM , 5.11 ,6/7/2016 6:34:25 PM , 4.37 ,6/7/2016 6:36:25 PM , 3.799999 ,6/7/2016 6:40:25 PM , 2.849999 ,6/7/2016 6:42:25 PM , 3.659999 ,6/7/2016 6:44:25 PM , 5.16 ,6/7/2016 6:46:25 PM , 3.59 ,
 89 ,6/7/2016 6:50:25 PM , 3.54 ,6/7/2016 6:52:25 PM , 5.19 ,6/7/2016 6:54:25 PM , 4.41 ,6/7/2016 6:56:25 PM , 3.869999 ,6/7/2016 7:00:25 PM , 2.879999 ,6/7/2016 7:02:25 PM , 3.799999 ,6/7/2016 7:04:25 PM , 5.28 ,6/7/2016 7:06:25 PM , 3.73 ,
 90 ,6/7/2016 7:10:25 PM , 3.62 ,6/7/2016 7:12:25 PM , 5.38 ,6/7/2016 7:14:25 PM , 4.39 ,6/7/2016 7:16:25 PM , 3.909999 ,6/7/2016 7:20:25 PM , 2.96 ,6/7/2016 7:22:25 PM , 3.849999 ,6/7/2016 7:24:25 PM , 5.33 ,6/7/2016 7:26:25 PM , 3.86 ,
 91 ,6/7/2016 7:30:25 PM , 3.65 ,6/7/2016 7:32:25 PM , 5.41 ,6/7/2016 7:34:25 PM , 4.47 ,6/7/2016 7:36:25 PM , 4.009999 ,6/7/2016 7:40:25 PM , 3 ,6/7/2016 7:42:25 PM , 3.909999 ,6/7/2016 7:44:25 PM , 5.43 ,6/7/2016 7:46:25 PM , 3.91 ,
 92 ,6/7/2016 7:50:25 PM , 3.77 ,6/7/2016 7:52:25 PM , 5.56 ,6/7/2016 7:54:25 PM , 4.56 ,6/7/2016 7:56:25 PM , 4.059999 ,6/7/2016 8:00:25 PM , 3.079999 ,6/7/2016 8:02:25 PM , 3.959999 ,6/7/2016 8:04:25 PM , 5.5 ,6/7/2016 8:06:25 PM , 4 ,
 93 ,6/7/2016 8:10:25 PM , 3.859999 ,6/7/2016 8:12:25 PM , 5.64 ,6/7/2016 8:14:25 PM , 4.670001 ,6/7/2016 8:16:25 PM , 4.11 ,6/7/2016 8:20:25 PM , 3.059999 ,6/7/2016 8:22:25 PM , 3.999999 ,6/7/2016 8:24:25 PM , 5.7 ,6/7/2016 8:26:25 PM , 4.15 ,
 94 ,6/7/2016 8:30:25 PM , 3.909999 ,6/7/2016 8:32:25 PM , 5.66 ,6/7/2016 8:34:25 PM , 4.670001 ,6/7/2016 8:36:25 PM , 4.3 ,6/7/2016 8:40:25 PM , 3.089999 ,6/7/2016 8:42:25 PM , 4.049999 ,6/7/2016 8:44:25 PM , 5.74 ,6/7/2016 8:46:25 PM , 4.219999 ,
 95 ,6/7/2016 8:50:25 PM , 3.979999 ,6/7/2016 8:52:25 PM , 5.88 ,6/7/2016 8:54:25 PM , 4.780001 ,6/7/2016 8:56:25 PM , 4.41 ,6/7/2016 9:00:25 PM , 3.129999 ,6/7/2016 9:02:25 PM , 4.119999 ,6/7/2016 9:04:25 PM , 5.89 ,6/7/2016 9:06:25 PM , 4.289999 ,
 96 ,6/7/2016 9:10:25 PM , 4.039999 ,6/7/2016 9:12:25 PM , 5.98 ,6/7/2016 9:14:25 PM , 4.840001 ,6/7/2016 9:16:25 PM , 4.45 ,6/7/2016 9:20:25 PM , 3.179999 ,6/7/2016 9:22:25 PM , 4.219999 ,6/7/2016 9:24:25 PM , 6.01 ,6/7/2016 9:26:25 PM , 4.28 ,
 97 ,6/7/2016 9:30:25 PM , 4.179999 ,6/7/2016 9:32:25 PM , 5.98 ,6/7/2016 9:34:25 PM , 4.98 ,6/7/2016 9:36:25 PM , 4.62 ,6/7/2016 9:40:25 PM , 3.229999 ,6/7/2016 9:42:25 PM , 4.239999 ,6/7/2016 9:44:25 PM , 6.09 ,6/7/2016 9:46:25 PM , 4.27 ,
 98 ,6/7/2016 9:50:25 PM , 4.279999 ,6/7/2016 9:52:25 PM , 6.13 ,6/7/2016 9:54:25 PM , 4.98 ,6/7/2016 9:56:25 PM , 4.64 ,6/7/2016 10:00:25 PM , 3.279999 ,6/7/2016 10:02:25 PM , 4.319999 ,6/7/2016 10:04:25 PM , 6.19 ,6/7/2016 10:06:25 PM , 4.349999 ,
 99 ,6/7/2016 10:10:25 PM , 4.409999 ,6/7/2016 10:12:25 PM , 6.29 ,6/7/2016 10:14:25 PM , 5.14 ,6/7/2016 10:16:25 PM , 4.73 ,6/7/2016 10:20:25 PM , 3.269999 ,6/7/2016 10:22:25 PM , 4.359999 ,6/7/2016 10:24:25 PM , 6.349999 ,6/7/2016 10:26:25 PM , 4.619999 ,
 100 ,6/7/2016 10:30:25 PM , 4.549999 ,6/7/2016 10:32:25 PM , 6.35 ,6/7/2016 10:34:25 PM , 5.28 ,6/7/2016 10:36:25 PM , 4.86 ,6/7/2016 10:40:25 PM , 3.389999 ,6/7/2016 10:42:25 PM , 4.439999 ,6/7/2016 10:44:25 PM , 6.419999 ,6/7/2016 10:46:25 PM , 4.639999 ,
 101 ,6/7/2016 10:50:25 PM , 4.629999 ,6/7/2016 10:52:25 PM , 6.33 ,6/7/2016 10:54:25 PM , 5.36 ,6/7/2016 10:56:25 PM , 4.97 ,6/7/2016 11:00:25 PM , 3.449999 ,6/7/2016 11:02:25 PM , 4.509998 ,6/7/2016 11:04:25 PM , 6.589999 ,6/7/2016 11:06:25 PM , 4.879999 ,
 102 ,6/7/2016 11:10:25 PM , 4.759999 ,6/7/2016 11:12:25 PM , 6.34 ,6/7/2016 11:14:25 PM , 5.46 ,6/7/2016 11:16:25 PM , 5.12 ,6/7/2016 11:20:25 PM , 3.609999 ,6/7/2016 11:22:25 PM , 4.499998 ,6/7/2016 11:24:25 PM , 6.609999 ,6/7/2016 11:26:25 PM , 4.929999 ,
 103 ,6/7/2016 11:30:25 PM , 4.779999 ,6/7/2016 11:32:25 PM , 6.59 ,6/7/2016 11:34:25 PM , 5.65 ,6/7/2016 11:36:25 PM , 5.110001 ,6/7/2016 11:40:25 PM , 3.629999 ,6/7/2016 11:42:25 PM , 4.619998 ,6/7/2016 11:44:25 PM , 6.789999 ,6/7/2016 11:46:25 PM , 4.919999 ,
 104 ,6/7/2016 11:50:25 PM , 4.949999 ,6/7/2016 11:52:25 PM , 6.74 ,6/7/2016 11:54:25 PM , 5.78 ,6/7/2016 11:56:25 PM , 5.190001 ,6/8/2016 12:00:25 AM , 3.649999 ,6/8/2016 12:02:25 AM , 4.719998 ,6/8/2016 12:04:25 AM , 7.079999 ,6/8/2016 12:06:25 AM , 5.089999 ,
 105 ,6/8/2016 12:10:25 AM , 4.969999 ,6/8/2016 12:12:25 AM , 6.74 ,6/8/2016 12:14:25 AM , 5.809999 ,6/8/2016 12:16:25 AM , 5.210001 ,6/8/2016 12:20:25 AM , 3.669999 ,6/8/2016 12:22:25 AM , 4.819998 ,6/8/2016 12:24:25 AM , 7.159999 ,6/8/2016 12:26:25 AM , 5.089999 ,
 106 ,6/8/2016 12:30:25 AM , 5.02 ,6/8/2016 12:32:25 AM , 6.84 ,6/8/2016 12:34:25 AM , 5.91 ,6/8/2016 12:36:25 AM , 5.25 ,6/8/2016 12:40:25 AM , 3.679999 ,6/8/2016 12:42:25 AM , 4.889997 ,6/8/2016 12:44:25 AM , 7.179999 ,6/8/2016 12:46:25 AM , 5.079999 ,
 107 ,6/8/2016 12:50:25 AM , 5.03 ,6/8/2016 12:52:25 AM , 6.83 ,6/8/2016 12:54:25 AM , 5.9 ,6/8/2016 12:56:25 AM , 5.280001 ,6/8/2016 1:00:25 AM , 3.889999 ,6/8/2016 1:02:25 AM , 4.999998 ,6/8/2016 1:04:25 AM , 7.309999 ,6/8/2016 1:06:25 AM , 5.079999 ,
 108 ,6/8/2016 1:10:25 AM , 5.23 ,6/8/2016 1:12:25 AM , 6.88 ,6/8/2016 1:14:25 AM , 6.09 ,6/8/2016 1:16:25 AM , 5.360001 ,6/8/2016 1:20:25 AM , 4.109999 ,6/8/2016 1:22:25 AM , 4.999998 ,6/8/2016 1:24:25 AM , 7.409999 ,6/8/2016 1:26:25 AM , 5.319999 ,
 109 ,6/8/2016 1:30:25 AM , 5.419999 ,6/8/2016 1:32:25 AM , 7.06 ,6/8/2016 1:34:25 AM , 6.11 ,6/8/2016 1:36:25 AM , 5.440001 ,6/8/2016 1:40:25 AM , 4.109999 ,6/8/2016 1:42:25 AM , 4.989998 ,6/8/2016 1:44:25 AM , 7.489999 ,6/8/2016 1:46:25 AM , 5.369999 ,
 110 ,6/8/2016 1:50:25 AM , 5.48 ,6/8/2016 1:52:25 AM , 7.24 ,6/8/2016 1:54:25 AM , 6.24 ,6/8/2016 1:56:25 AM , 5.55 ,6/8/2016 2:00:25 AM , 4.179999 ,6/8/2016 2:02:25 AM , 5.099998 ,6/8/2016 2:04:25 AM , 7.529999 ,6/8/2016 2:06:25 AM , 5.359999 ,
 111 ,6/8/2016 2:10:25 AM , 5.5 ,6/8/2016 2:12:25 AM , 7.349999 ,6/8/2016 2:14:25 AM , 6.24 ,6/8/2016 2:16:25 AM , 5.55 ,6/8/2016 2:20:25 AM , 4.179999 ,6/8/2016 2:22:25 AM , 5.199997 ,6/8/2016 2:24:25 AM , 7.709999 ,6/8/2016 2:26:25 AM , 5.349998 ,
 112 ,6/8/2016 2:30:25 AM , 5.669999 ,6/8/2016 2:32:25 AM , 7.339999 ,6/8/2016 2:34:25 AM , 6.24 ,6/8/2016 2:36:25 AM , 5.59 ,6/8/2016 2:40:25 AM , 4.179999 ,6/8/2016 2:42:25 AM , 5.209997 ,6/8/2016 2:44:25 AM , 7.709999 ,6/8/2016 2:46:25 AM , 5.469998 ,
 113 ,6/8/2016 2:50:25 AM , 5.829999 ,6/8/2016 2:52:25 AM , 7.339999 ,6/8/2016 2:54:25 AM , 6.32 ,6/8/2016 2:56:25 AM , 5.65 ,6/8/2016 3:00:25 AM , 4.179999 ,6/8/2016 3:02:25 AM , 5.209997 ,6/8/2016 3:04:25 AM , 7.809999 ,6/8/2016 3:06:25 AM , 5.489998 ,
 114 ,6/8/2016 3:10:25 AM , 5.879999 ,6/8/2016 3:12:25 AM , 7.599999 ,6/8/2016 3:14:25 AM , 6.44 ,6/8/2016 3:16:25 AM , 5.89 ,6/8/2016 3:20:25 AM , 4.429999 ,6/8/2016 3:22:25 AM , 5.209997 ,6/8/2016 3:24:25 AM , 7.899999 ,6/8/2016 3:26:25 AM , 5.479999 ,
 115 ,6/8/2016 3:30:25 AM , 5.949999 ,6/8/2016 3:32:25 AM , 7.679999 ,6/8/2016 3:34:25 AM , 6.599999 ,6/8/2016 3:36:25 AM , 5.99 ,6/8/2016 3:40:25 AM , 4.429999 ,6/8/2016 3:42:25 AM , 5.399997 ,6/8/2016 3:44:25 AM , 7.899999 ,6/8/2016 3:46:25 AM , 5.499999 ,
 116 ,6/8/2016 3:50:25 AM , 5.949999 ,6/8/2016 3:52:25 AM , 7.679999 ,6/8/2016 3:54:25 AM , 6.619999 ,6/8/2016 3:56:25 AM , 6.01 ,6/8/2016 4:00:25 AM , 4.429999 ,6/8/2016 4:02:25 AM , 5.439997 ,6/8/2016 4:04:25 AM , 7.989999 ,6/8/2016 4:06:25 AM , 5.669998 ,
 117 ,6/8/2016 4:10:25 AM , 6.019999 ,6/8/2016 4:12:25 AM , 7.849999 ,6/8/2016 4:14:25 AM , 6.619999 ,6/8/2016 4:16:25 AM , 5.99 ,6/8/2016 4:20:25 AM , 4.419999 ,6/8/2016 4:22:25 AM , 5.439997 ,6/8/2016 4:24:25 AM , 7.979999 ,6/8/2016 4:26:25 AM , 5.659998 ,
 118 ,6/8/2016 4:30:25 AM , 6.019999 ,6/8/2016 4:32:25 AM , 8.049999 ,6/8/2016 4:34:25 AM , 6.759999 ,6/8/2016 4:36:25 AM , 5.98 ,6/8/2016 4:40:25 AM , 4.419999 ,6/8/2016 4:42:25 AM , 5.529997 ,6/8/2016 4:44:25 AM , 8.009998 ,6/8/2016 4:46:25 AM , 5.749998 ,
 119 ,6/8/2016 4:50:25 AM , 6.149999 ,6/8/2016 4:52:25 AM , 8.179999 ,6/8/2016 4:54:25 AM , 6.829999 ,6/8/2016 4:56:25 AM , 6.120001 ,6/8/2016 5:00:25 AM , 4.609999 ,6/8/2016 5:02:25 AM , 5.649997 ,6/8/2016 5:04:25 AM , 8.099998 ,6/8/2016 5:06:25 AM , 5.929998 ,
 120 ,6/8/2016 5:10:25 AM , 6.309999 ,6/8/2016 5:12:25 AM , 8.279999 ,6/8/2016 5:14:25 AM , 6.82 ,6/8/2016 5:16:25 AM , 6.110001 ,6/8/2016 5:20:25 AM , 4.669999 ,6/8/2016 5:22:25 AM , 5.779997 ,6/8/2016 5:24:25 AM , 8.079998 ,6/8/2016 5:26:25 AM , 6.019998 ,
 121 ,6/8/2016 5:30:25 AM , 6.519999 ,6/8/2016 5:32:25 AM , 8.429998 ,6/8/2016 5:34:25 AM , 7 ,6/8/2016 5:36:25 AM , 6.3 ,6/8/2016 5:40:25 AM , 4.739999 ,6/8/2016 5:42:25 AM , 5.929997 ,6/8/2016 5:44:25 AM , 8.139997 ,6/8/2016 5:46:25 AM , 6.139998 ,
 122 ,6/8/2016 5:50:25 AM , 6.529999 ,6/8/2016 5:52:25 AM , 8.459998 ,6/8/2016 5:54:25 AM , 6.99 ,6/8/2016 5:56:25 AM , 6.33 ,6/8/2016 6:00:25 AM , 4.739999 ,6/8/2016 6:02:25 AM , 5.939998 ,6/8/2016 6:04:25 AM , 8.189998 ,6/8/2016 6:06:25 AM , 6.169998 ,
 123 ,6/8/2016 6:10:25 AM , 6.569999 ,6/8/2016 6:12:25 AM , 8.459998 ,6/8/2016 6:14:25 AM , 7.1 ,6/8/2016 6:16:25 AM , 6.45 ,6/8/2016 6:20:25 AM , 4.809999 ,6/8/2016 6:22:25 AM , 6.079998 ,6/8/2016 6:24:25 AM , 8.249998 ,6/8/2016 6:26:25 AM , 6.159998 ,
 124 ,6/8/2016 6:30:25 AM , 6.559999 ,6/8/2016 6:32:25 AM , 8.459998 ,6/8/2016 6:34:25 AM , 7.1 ,6/8/2016 6:36:25 AM , 6.43 ,6/8/2016 6:40:25 AM , 4.969999 ,6/8/2016 6:42:25 AM , 6.069998 ,6/8/2016 6:44:25 AM , 8.249998 ,6/8/2016 6:46:25 AM , 6.159998 ,
