Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:45 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,RER


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 116 ,6/8/2016 3:50:25 AM , 1.012688 ,6/8/2016 3:52:25 AM , 1.069344 ,6/8/2016 3:54:25 AM , 1.002781 ,6/8/2016 3:56:25 AM , 1.046833 ,6/8/2016 4:00:25 AM , 0.8770723 ,6/8/2016 4:02:25 AM , 0.9574229 ,6/8/2016 4:04:25 AM , 1.050144 ,6/8/2016 4:06:25 AM , 0.9678525 ,
 117 ,6/8/2016 4:10:25 AM , 0.9751629 ,6/8/2016 4:12:25 AM , 1.032137 ,6/8/2016 4:14:25 AM , 0.9591742 ,6/8/2016 4:16:25 AM , 0.9867537 ,6/8/2016 4:20:25 AM , 0.8607832 ,6/8/2016 4:22:25 AM , 0.9177172 ,6/8/2016 4:24:25 AM , 1.036546 ,6/8/2016 4:26:25 AM , 0.9063321 ,
 118 ,6/8/2016 4:30:25 AM , 0.8912243 ,6/8/2016 4:32:25 AM , 1.057133 ,6/8/2016 4:34:25 AM , 0.9720625 ,6/8/2016 4:36:25 AM , 0.9824906 ,6/8/2016 4:40:25 AM , 0.8782339 ,6/8/2016 4:42:25 AM , 0.9166842 ,6/8/2016 4:44:25 AM , 1.023096 ,6/8/2016 4:46:25 AM , 0.9251 ,
 119 ,6/8/2016 4:50:25 AM , 0.9021772 ,6/8/2016 4:52:25 AM , 1.05787 ,6/8/2016 4:54:25 AM , 1.01858 ,6/8/2016 4:56:25 AM , 1.00735 ,6/8/2016 5:00:25 AM , 0.9306527 ,6/8/2016 5:02:25 AM , 0.9819779 ,6/8/2016 5:04:25 AM , 1.025433 ,6/8/2016 5:06:25 AM , 0.9861767 ,
 120 ,6/8/2016 5:10:25 AM , 0.9928603 ,6/8/2016 5:12:25 AM , 1.064666 ,6/8/2016 5:14:25 AM , 1.000813 ,6/8/2016 5:16:25 AM , 0.9951815 ,6/8/2016 5:20:25 AM , 0.9460773 ,6/8/2016 5:22:25 AM , 0.9633884 ,6/8/2016 5:24:25 AM , 0.984796 ,6/8/2016 5:26:25 AM , 0.9953857 ,
 121 ,6/8/2016 5:30:25 AM , 1.018146 ,6/8/2016 5:32:25 AM , 1.055153 ,6/8/2016 5:34:25 AM , 1.005193 ,6/8/2016 5:36:25 AM , 1.021764 ,6/8/2016 5:40:25 AM , 0.9611416 ,6/8/2016 5:42:25 AM , 0.9727973 ,6/8/2016 5:44:25 AM , 0.9326083 ,6/8/2016 5:46:25 AM , 1.003738 ,
 122 ,6/8/2016 5:50:25 AM , 0.9963241 ,6/8/2016 5:52:25 AM , 1.050901 ,6/8/2016 5:54:25 AM , 0.9190043 ,6/8/2016 5:56:25 AM , 1.015887 ,6/8/2016 6:00:25 AM , 0.8865833 ,6/8/2016 6:02:25 AM , 0.9867305 ,6/8/2016 6:04:25 AM , 1.006538 ,6/8/2016 6:06:25 AM , 0.948559 ,
 123 ,6/8/2016 6:10:25 AM , 0.9415708 ,6/8/2016 6:12:25 AM , 1.015342 ,6/8/2016 6:14:25 AM , 0.9322537 ,6/8/2016 6:16:25 AM , 1.022621 ,6/8/2016 6:20:25 AM , 0.8573304 ,6/8/2016 6:22:25 AM , 0.9441604 ,6/8/2016 6:24:25 AM , 0.9846846 ,6/8/2016 6:26:25 AM , 0.8526608 ,
 124 ,6/8/2016 6:30:25 AM , 0.846929 ,6/8/2016 6:32:25 AM , 0.9975764 ,6/8/2016 6:34:25 AM , 0.973629 ,6/8/2016 6:36:25 AM , 0.988668 ,6/8/2016 6:40:25 AM , 0.9525516 ,6/8/2016 6:42:25 AM , 0.8973105 ,6/8/2016 6:44:25 AM , 0.8986011 ,6/8/2016 6:46:25 AM , 0.831579 ,
 125 ,6/8/2016 6:50:25 AM , 0.9442107 ,6/8/2016 6:52:25 AM , 0.9990237 ,6/8/2016 6:54:25 AM , 0.9329461 ,6/8/2016 6:56:25 AM , 0.9849845 ,6/8/2016 7:00:25 AM , 0.8920795 ,6/8/2016 7:02:25 AM , 0.8508442 ,6/8/2016 7:04:25 AM , 0.991739 ,6/8/2016 7:06:25 AM , 0.9444957 ,
 126 ,6/8/2016 7:10:25 AM , 0.9614809 ,6/8/2016 7:12:25 AM , 1.05396 ,6/8/2016 7:14:25 AM , 0.9893702 ,6/8/2016 7:16:25 AM , 0.9795443 ,6/8/2016 7:20:25 AM , 0.8148306 ,6/8/2016 7:22:25 AM , 0.864258 ,6/8/2016 7:24:25 AM , 0.9280612 ,6/8/2016 7:26:25 AM , 0.9354079 ,
 127 ,6/8/2016 7:30:25 AM , 0.8671666 ,6/8/2016 7:32:25 AM , 1.018464 ,6/8/2016 7:34:25 AM , 0.917532 ,6/8/2016 7:36:25 AM , 0.9749203 ,6/8/2016 7:40:25 AM , 0.8154144 ,6/8/2016 7:42:25 AM , 0.9709086 ,6/8/2016 7:44:25 AM , 0.8544592 ,6/8/2016 7:46:25 AM , 0.8743008 ,
 128 ,6/8/2016 7:50:25 AM , 0.8219593 ,6/8/2016 7:52:25 AM , 0.9287018 ,6/8/2016 7:54:25 AM , 0.9695448 ,6/8/2016 7:56:25 AM , 0.9937221 ,6/8/2016 8:00:25 AM , 0.8372851 ,6/8/2016 8:02:25 AM , 0.9702857 ,6/8/2016 8:04:25 AM , 0.8322353 ,6/8/2016 8:06:25 AM , 0.9760842 ,
 129 ,6/8/2016 8:10:25 AM , 0.8839694 ,6/8/2016 8:12:25 AM , 0.9136773 ,6/8/2016 8:14:25 AM , 0.8897544 ,6/8/2016 8:16:25 AM , 0.992381 ,6/8/2016 8:20:25 AM , 0.9400692 ,6/8/2016 8:22:25 AM , 0.9423563 ,6/8/2016 8:24:25 AM , 0.8944017 ,6/8/2016 8:26:25 AM , 0.8890768 ,
 130 ,6/8/2016 8:30:25 AM , 0.9567714 ,6/8/2016 8:32:25 AM , 0.9979672 ,6/8/2016 8:34:25 AM , 0.9240625 ,6/8/2016 8:36:25 AM , 1.011378 ,6/8/2016 8:40:25 AM , 0.8794874 ,6/8/2016 8:42:25 AM , 0.8717425 ,6/8/2016 8:44:25 AM , 0.9187713 ,6/8/2016 8:46:25 AM , 0.8453455 ,
 131 ,6/8/2016 8:50:25 AM , 0.9242827 ,6/8/2016 8:52:25 AM , 0.9808216 ,6/8/2016 8:54:25 AM , 0.9717531 ,6/8/2016 8:56:25 AM , 0.9342154 ,6/8/2016 9:00:25 AM , 0.797012 ,6/8/2016 9:02:25 AM , 0.8048931 ,6/8/2016 9:04:25 AM , 0.8032325 ,6/8/2016 9:06:25 AM , 0.8154604 ,
 132 ,6/8/2016 9:10:25 AM , 0.8367584 ,6/8/2016 9:12:25 AM , 0.9436802 ,6/8/2016 9:14:25 AM , 0.9481248 ,6/8/2016 9:16:25 AM , 0.9325163 ,6/8/2016 9:20:25 AM , 0.817338 ,6/8/2016 9:22:25 AM , 0.8988824 ,6/8/2016 9:24:25 AM , 0.8769253 ,6/8/2016 9:26:25 AM , 0.7640744 ,
 133 ,6/8/2016 9:30:25 AM , 0.8022405 ,6/8/2016 9:32:25 AM , 0.9484241 ,6/8/2016 9:34:25 AM , 0.999464 ,6/8/2016 9:36:25 AM , 0.9841354 ,6/8/2016 9:40:25 AM , 0.8039168 ,6/8/2016 9:42:25 AM , 0.8535293 ,6/8/2016 9:44:25 AM , 0.8170266 ,6/8/2016 9:46:25 AM , 0.9043509 ,
 134 ,6/8/2016 9:50:25 AM , 0.7877172 ,6/8/2016 9:52:25 AM , 0.9198865 ,6/8/2016 9:54:25 AM , 0.8950513 ,6/8/2016 9:56:25 AM , 1.024512 ,6/8/2016 10:00:25 AM , 0.8069846 ,6/8/2016 10:02:25 AM , 0.8069131 ,6/8/2016 10:04:25 AM , 0.8795816 ,6/8/2016 10:06:25 AM , 0.8132894 ,
 135 ,6/8/2016 10:10:25 AM , 0.8358612 ,6/8/2016 10:12:25 AM , 0.9775842 ,6/8/2016 10:14:25 AM , 0.9413761 ,6/8/2016 10:16:25 AM , 0.9841661 ,6/8/2016 10:20:25 AM , 0.7963315 ,6/8/2016 10:22:25 AM , 0.8031029 ,6/8/2016 10:24:25 AM , 0.8830257 ,6/8/2016 10:26:25 AM , 0.7787387 ,
 136 ,6/8/2016 10:30:25 AM , 0.8706995 ,6/8/2016 10:32:25 AM , 0.9669828 ,6/8/2016 10:34:25 AM , 0.9715451 ,6/8/2016 10:36:25 AM , 0.909379 ,6/8/2016 10:40:25 AM , 0.8575158 ,6/8/2016 10:42:25 AM , 0.8188613 ,6/8/2016 10:44:25 AM , 0.8388993 ,6/8/2016 10:46:25 AM , 0.7597633 ,
 137 ,6/8/2016 10:50:25 AM , 0.8564496 ,6/8/2016 10:52:25 AM , 0.9126846 ,6/8/2016 10:54:25 AM , 0.8976907 ,6/8/2016 10:56:25 AM , 0.9837621 ,6/8/2016 11:00:25 AM , 0.8549424 ,6/8/2016 11:02:25 AM , 0.9483268 ,6/8/2016 11:04:25 AM , 0.8141516 ,6/8/2016 11:06:25 AM , 0.8003381 ,
 138 ,6/8/2016 11:10:25 AM , 0.9471281 ,6/8/2016 11:12:25 AM , 0.9343657 ,6/8/2016 11:14:25 AM , 0.8547818 ,6/8/2016 11:16:25 AM , 1.015449 ,6/8/2016 11:20:25 AM , 0.8024771 ,6/8/2016 11:22:25 AM , 0.8710361 ,6/8/2016 11:24:25 AM , 0.8954379 ,6/8/2016 11:26:25 AM , 0.7944078 ,
 139 ,6/8/2016 11:30:25 AM , 0.9799914 ,6/8/2016 11:32:25 AM , 1.017112 ,6/8/2016 11:34:25 AM , 0.9650983 ,6/8/2016 11:36:25 AM , 1.04728 ,6/8/2016 11:40:25 AM , 0.8008691 ,6/8/2016 11:42:25 AM , 0.8254417 ,6/8/2016 11:44:25 AM , 0.8264422 ,6/8/2016 11:46:25 AM , 0.7777895 ,
 140 ,6/8/2016 11:50:25 AM , 0.8341711 ,6/8/2016 11:52:25 AM , 0.9298261 ,6/8/2016 11:54:25 AM , 0.9948487 ,6/8/2016 11:56:25 AM , 1.003218 ,6/8/2016 12:00:25 PM , 0.8055261 ,6/8/2016 12:02:25 PM , 0.7848812 ,6/8/2016 12:04:25 PM , 0.8681294 ,6/8/2016 12:06:25 PM , 0.7853809 ,
 141 ,6/8/2016 12:10:25 PM , 0.8558499 ,6/8/2016 12:12:25 PM , 0.9399416 ,6/8/2016 12:14:25 PM , 0.8662426 ,6/8/2016 12:16:25 PM , 0.9549984 ,6/8/2016 12:20:25 PM , 0.7915502 ,6/8/2016 12:22:25 PM , 0.7876326 ,6/8/2016 12:24:25 PM , 0.8468275 ,6/8/2016 12:26:25 PM , 0.7896282 ,
 142 ,6/8/2016 12:30:25 PM , 0.9258687 ,6/8/2016 12:32:25 PM , 0.9700902 ,6/8/2016 12:34:25 PM , 0.8697581 ,6/8/2016 12:36:25 PM , 0.9379067 ,6/8/2016 12:40:25 PM , 0.7742253 ,6/8/2016 12:42:25 PM , 0.8775152 ,6/8/2016 12:44:25 PM , 0.8106686 ,6/8/2016 12:46:25 PM , 0.7737496 ,
 143 ,6/8/2016 12:50:25 PM , 0.848666 ,6/8/2016 12:52:25 PM , 0.923788 ,6/8/2016 12:54:25 PM , 0.8881909 ,6/8/2016 12:56:25 PM , 1.001785 ,6/8/2016 1:00:25 PM , 0.8274331 ,6/8/2016 1:02:25 PM , 0.8805656 ,6/8/2016 1:04:25 PM , 0.8430021 ,6/8/2016 1:06:25 PM , 0.7560704 ,
 144 ,6/8/2016 1:10:25 PM , 0.8507122 ,6/8/2016 1:12:25 PM , 0.8988789 ,6/8/2016 1:14:25 PM , 0.9770903 ,6/8/2016 1:16:25 PM , 0.9979575 ,6/8/2016 1:20:25 PM , 0.8725269 ,6/8/2016 1:22:25 PM , 0.8187085 ,6/8/2016 1:24:25 PM , 0.9134818 ,6/8/2016 1:26:25 PM , 0.7745647 ,
 145 ,6/8/2016 1:30:25 PM , 0.9606709 ,6/8/2016 1:32:25 PM , 0.9881167 ,6/8/2016 1:34:25 PM , 0.9021656 ,6/8/2016 1:36:25 PM , 1.014605 ,6/8/2016 1:40:25 PM , 0.78986 ,6/8/2016 1:42:25 PM , 0.7745758 ,6/8/2016 1:44:25 PM , 0.8141119 ,6/8/2016 1:46:25 PM , 0.7974339 ,
 146 ,6/8/2016 1:50:25 PM , 0.8834937 ,6/8/2016 1:52:25 PM , 0.9698799 ,6/8/2016 1:54:25 PM , 0.8622842 ,6/8/2016 1:56:25 PM , 0.9698812 ,6/8/2016 2:00:25 PM , 0.7808666 ,6/8/2016 2:02:25 PM , 0.7766994 ,6/8/2016 2:04:25 PM , 0.8078693 ,6/8/2016 2:06:25 PM , 0.8017359 ,
 147 ,6/8/2016 2:10:25 PM , 0.8556587 ,6/8/2016 2:12:25 PM , 0.9222281 ,6/8/2016 2:14:25 PM , 0.8107841 ,6/8/2016 2:16:25 PM , 0.99798 ,6/8/2016 2:20:25 PM , 0.7799033 ,6/8/2016 2:22:25 PM , 0.8887759 ,6/8/2016 2:24:25 PM , 0.8063541 ,6/8/2016 2:26:25 PM , 0.7861478 ,
 148 ,6/8/2016 2:30:25 PM , 0.8127357 ,6/8/2016 2:32:25 PM , 0.9436576 ,6/8/2016 2:34:25 PM , 0.9297767 ,6/8/2016 2:36:25 PM , 0.9698453 ,6/8/2016 2:40:25 PM , 0.7855008 ,6/8/2016 2:42:25 PM , 0.8369467 ,6/8/2016 2:44:25 PM , 0.7983357 ,6/8/2016 2:46:25 PM , 0.7685243 ,
 149 ,6/8/2016 2:50:25 PM , 0.8452983 ,6/8/2016 2:52:25 PM , 1.003611 ,6/8/2016 2:54:25 PM , 0.9313704 ,6/8/2016 2:56:25 PM , 0.9701314 ,6/8/2016 3:00:25 PM , 0.7835022 ,6/8/2016 3:02:25 PM , 0.799393 ,6/8/2016 3:04:25 PM , 0.7740234 ,6/8/2016 3:06:25 PM , 0.7602034 ,
 150 ,6/8/2016 3:10:25 PM , 0.9582547 ,6/8/2016 3:12:25 PM , 0.9560483 ,6/8/2016 3:14:25 PM , 0.8374118 ,6/8/2016 3:16:25 PM , 0.9990191 ,6/8/2016 3:20:25 PM , 0.8042517 ,6/8/2016 3:22:25 PM , 0.8169329 ,6/8/2016 3:24:25 PM , 0.8324499 ,6/8/2016 3:26:25 PM , 0.7817819 ,
 151 ,6/8/2016 3:30:25 PM , 0.9012442 ,6/8/2016 3:32:25 PM , 0.9263011 ,6/8/2016 3:34:25 PM , 0.94504 ,6/8/2016 3:36:25 PM , 0.9958841 ,6/8/2016 3:40:25 PM , 0.8699074 ,6/8/2016 3:42:25 PM , 0.9136426 ,6/8/2016 3:44:25 PM , 0.9144128 ,6/8/2016 3:46:25 PM , 0.8480453 ,
 152 ,6/8/2016 3:50:25 PM , 0.852949 ,6/8/2016 3:52:25 PM , 0.9305852 ,6/8/2016 3:54:25 PM , 0.8597607 ,6/8/2016 3:56:25 PM , 1.004208 ,6/8/2016 4:00:25 PM , 0.8193899 ,6/8/2016 4:02:25 PM , 0.8439179 ,6/8/2016 4:04:25 PM , 0.8452355 ,6/8/2016 4:06:25 PM , 0.828352 ,
 153 ,6/8/2016 4:10:25 PM , 0.8134738 ,6/8/2016 4:12:25 PM , 0.985287 ,6/8/2016 4:14:25 PM , 0.8493224 ,6/8/2016 4:16:25 PM , 0.9831377 ,6/8/2016 4:20:25 PM , 0.8370658 ,6/8/2016 4:22:25 PM , 0.8328248 ,6/8/2016 4:24:25 PM , 0.8280926 ,6/8/2016 4:26:25 PM , 0.847128 ,
 154 ,6/8/2016 4:30:25 PM , 0.952251 ,6/8/2016 4:32:25 PM , 0.9008954 ,6/8/2016 4:34:25 PM , 0.8219826 ,6/8/2016 4:36:25 PM , 0.9835919 ,6/8/2016 4:40:25 PM , 0.8169363 ,6/8/2016 4:42:25 PM , 0.9153039 ,6/8/2016 4:44:25 PM , 0.8898787 ,6/8/2016 4:46:25 PM , 0.8683916 ,
 155 ,6/8/2016 4:50:25 PM , 0.8704447 ,6/8/2016 4:52:25 PM , 0.8974982 ,6/8/2016 4:54:25 PM , 0.9795868 ,6/8/2016 4:56:25 PM , 0.9884434 ,6/8/2016 5:00:25 PM , 0.7944905 ,6/8/2016 5:02:25 PM , 0.8395952 ,6/8/2016 5:04:25 PM , 0.8297051 ,6/8/2016 5:06:25 PM , 0.8113869 ,
 156 ,6/8/2016 5:10:25 PM , 0.8283942 ,6/8/2016 5:12:25 PM , 0.8937098 ,6/8/2016 5:14:25 PM , 0.9062814 ,6/8/2016 5:16:25 PM , 0.9972196 ,6/8/2016 5:20:25 PM , 0.8297174 ,6/8/2016 5:22:25 PM , 0.8716702 ,6/8/2016 5:24:25 PM , 0.795697 ,6/8/2016 5:26:25 PM , 0.8236952 ,
 157 ,6/8/2016 5:30:25 PM , 0.9479378 ,6/8/2016 5:32:25 PM , 0.8661174 ,6/8/2016 5:34:25 PM , 0.847756 ,6/8/2016 5:36:25 PM , 0.9758629 ,6/8/2016 5:40:25 PM , 0.8085201 ,6/8/2016 5:42:25 PM , 0.9950294 ,6/8/2016 5:44:25 PM , 0.9230725 ,6/8/2016 5:46:25 PM , 0.9626809 ,
 158 ,6/8/2016 5:50:25 PM , 0.9142176 ,6/8/2016 5:52:25 PM , 1.014125 ,6/8/2016 5:54:25 PM , 0.9621345 ,6/8/2016 5:56:25 PM , 1.000342 ,6/8/2016 6:00:25 PM , 0.8263758 ,6/8/2016 6:02:25 PM , 0.933653 ,6/8/2016 6:04:25 PM , 0.860704 ,6/8/2016 6:06:25 PM , 0.9288012 ,
 159 ,6/8/2016 6:10:25 PM , 0.9639702 ,6/8/2016 6:12:25 PM , 1.006251 ,6/8/2016 6:14:25 PM , 0.9290069 ,6/8/2016 6:16:25 PM , 0.9736177 ,6/8/2016 6:20:25 PM , 0.8798704 ,6/8/2016 6:22:25 PM , 0.989333 ,6/8/2016 6:24:25 PM , 0.9327713 ,6/8/2016 6:26:25 PM , 0.9668922 ,
 160 ,6/8/2016 6:30:25 PM , 1.025314 ,6/8/2016 6:32:25 PM , 1.046753 ,6/8/2016 6:34:25 PM , 0.9785092 ,6/8/2016 6:36:25 PM , 0.956737 ,6/8/2016 6:40:25 PM , 0.9090669 ,6/8/2016 6:42:25 PM , 0.9879398 ,6/8/2016 6:44:25 PM , 0.9480464 ,6/8/2016 6:46:25 PM , 0.9939893 ,
 161 ,6/8/2016 6:50:25 PM , 1.030089 ,6/8/2016 6:52:25 PM , 1.032996 ,6/8/2016 6:54:25 PM , 0.9664162 ,6/8/2016 6:56:25 PM , 1.013091 ,6/8/2016 7:00:25 PM , 0.9104348 ,6/8/2016 7:02:25 PM , 0.998264 ,6/8/2016 7:04:25 PM , 0.9695027 ,6/8/2016 7:06:25 PM , 1.014618 ,
 162 ,6/8/2016 7:10:25 PM , 1.033246 ,6/8/2016 7:12:25 PM , 1.044775 ,6/8/2016 7:14:25 PM , 1.015229 ,6/8/2016 7:16:25 PM , 1.012773 ,6/8/2016 7:20:25 PM , 0.9168382 ,6/8/2016 7:22:25 PM , 0.9867129 ,6/8/2016 7:24:25 PM , 0.9850651 ,6/8/2016 7:26:25 PM , 1.000967 ,
 163 ,6/8/2016 7:30:25 PM , 1.048384 ,6/8/2016 7:32:25 PM , 1.045554 ,6/8/2016 7:34:25 PM , 1.033497 ,6/8/2016 7:36:25 PM , 1.030365 ,6/8/2016 7:40:25 PM , 0.9697298 ,6/8/2016 7:42:25 PM , 0.9941621 ,6/8/2016 7:44:25 PM , 1.020621 ,6/8/2016 7:46:25 PM , 1.012526 ,
 164 ,6/8/2016 7:50:25 PM , 1.036239 ,6/8/2016 7:52:25 PM , 0.9690341 ,6/8/2016 7:54:25 PM , 1.006342 ,6/8/2016 7:56:25 PM , 1.045517 ,6/8/2016 8:00:25 PM , 0.9569462 ,6/8/2016 8:02:25 PM , 1.01614 ,6/8/2016 8:04:25 PM , 1.048506 ,6/8/2016 8:06:25 PM , 1.025101 ,
 165 ,6/8/2016 8:10:25 PM , 1.052074 ,6/8/2016 8:12:25 PM , 1.040156 ,6/8/2016 8:14:25 PM , 1.000896 ,6/8/2016 8:16:25 PM , 1.051211 ,6/8/2016 8:20:25 PM , 1.007249 ,6/8/2016 8:22:25 PM , 1.014431 ,6/8/2016 8:24:25 PM , 1.043837 ,6/8/2016 8:26:25 PM , 1.039306 ,
 166 ,6/8/2016 8:30:25 PM , 1.047288 ,6/8/2016 8:32:25 PM , 1.063289 ,6/8/2016 8:34:25 PM , 1.033067 ,6/8/2016 8:36:25 PM , 1.034313 ,6/8/2016 8:40:25 PM , 1.000941 ,6/8/2016 8:42:25 PM , 1.038978 ,6/8/2016 8:44:25 PM , 1.075132 ,6/8/2016 8:46:25 PM , 1.016583 ,
 167 ,6/8/2016 8:50:25 PM , 1.048883 ,6/8/2016 8:52:25 PM , 1.0712 ,6/8/2016 8:54:25 PM , 1.044362 ,6/8/2016 8:56:25 PM , 1.034167 ,6/8/2016 9:00:25 PM , 0.9643623 ,6/8/2016 9:02:25 PM , 1.019053 ,6/8/2016 9:04:25 PM , 1.060113 ,6/8/2016 9:06:25 PM , 1.018406 ,
 168 ,6/8/2016 9:10:25 PM , 1.050891 ,6/8/2016 9:12:25 PM , 1.085136 ,6/8/2016 9:14:25 PM , 1.048688 ,6/8/2016 9:16:25 PM , 1.048408 ,6/8/2016 9:20:25 PM , 0.9771993 ,6/8/2016 9:22:25 PM , 1.023887 ,6/8/2016 9:24:25 PM , 1.038438 ,6/8/2016 9:26:25 PM , 1.020784 ,
 169 ,6/8/2016 9:30:25 PM , 1.030529 ,6/8/2016 9:32:25 PM , 1.072398 ,6/8/2016 9:34:25 PM , 1.037256 ,6/8/2016 9:36:25 PM , 1.035169 ,6/8/2016 9:40:25 PM , 0.9966279 ,6/8/2016 9:42:25 PM , 1.037244 ,6/8/2016 9:44:25 PM , 1.052313 ,6/8/2016 9:46:25 PM , 1.015362 ,
 170 ,6/8/2016 9:50:25 PM , 1.042891 ,6/8/2016 9:52:25 PM , 1.065356 ,6/8/2016 9:54:25 PM , 1.051647 ,6/8/2016 9:56:25 PM , 1.025815 ,6/8/2016 10:00:25 PM , 1.009246 ,6/8/2016 10:02:25 PM , 1.01376 ,6/8/2016 10:04:25 PM , 1.059168 ,6/8/2016 10:06:25 PM , 1.023324 ,
 171 ,6/8/2016 10:10:25 PM , 1.060173 ,6/8/2016 10:12:25 PM , 1.074439 ,6/8/2016 10:14:25 PM , 1.050439 ,6/8/2016 10:16:25 PM , 1.05013 ,6/8/2016 10:20:25 PM , 1.022663 ,6/8/2016 10:22:25 PM , 1.009227 ,6/8/2016 10:24:25 PM , 1.06943 ,6/8/2016 10:26:25 PM , 1.025199 ,
 172 ,6/8/2016 10:30:25 PM , 1.06747 ,6/8/2016 10:32:25 PM , 1.078746 ,6/8/2016 10:34:25 PM , 1.057801 ,6/8/2016 10:36:25 PM , 1.025393 ,6/8/2016 10:40:25 PM , 1.016085 ,6/8/2016 10:42:25 PM , 0.9963244 ,6/8/2016 10:44:25 PM , 1.059563 ,6/8/2016 10:46:25 PM , 0.9956161 ,
 173 ,6/8/2016 10:50:25 PM , 1.063885 ,6/8/2016 10:52:25 PM , 1.067167 ,6/8/2016 10:54:25 PM , 1.060601 ,6/8/2016 10:56:25 PM , 1.042191 ,6/8/2016 11:00:25 PM , 1.016656 ,6/8/2016 11:02:25 PM , 1.002389 ,6/8/2016 11:04:25 PM , 1.055464 ,6/8/2016 11:06:25 PM , 1.024889 ,
 174 ,6/8/2016 11:10:25 PM , 1.064391 ,6/8/2016 11:12:25 PM , 1.03368 ,6/8/2016 11:14:25 PM , 1.027148 ,6/8/2016 11:16:25 PM , 1.037802 ,6/8/2016 11:20:25 PM , 0.9841281 ,6/8/2016 11:22:25 PM , 1.034206 ,6/8/2016 11:24:25 PM , 1.076769 ,6/8/2016 11:26:25 PM , 1.016116 ,
 175 ,6/8/2016 11:30:25 PM , 1.065269 ,6/8/2016 11:32:25 PM , 1.071387 ,6/8/2016 11:34:25 PM , 1.059865 ,6/8/2016 11:36:25 PM , 1.043622 ,6/8/2016 11:40:25 PM , 1.025245 ,6/8/2016 11:42:25 PM , 1.024977 ,6/8/2016 11:44:25 PM , 1.061821 ,6/8/2016 11:46:25 PM , 1.021166 ,
 176 ,6/8/2016 11:50:25 PM , 1.071738 ,6/8/2016 11:52:25 PM , 1.078134 ,6/8/2016 11:54:25 PM , 1.060235 ,6/8/2016 11:56:25 PM , 1.055047 ,6/9/2016 12:00:25 AM , 1.0238 ,6/9/2016 12:02:25 AM , 0.983167 ,6/9/2016 12:04:25 AM , 1.036362 ,6/9/2016 12:06:25 AM , 1.000035 ,
 177 ,6/9/2016 12:10:25 AM , 1.05114 ,6/9/2016 12:12:25 AM , 1.082796 ,6/9/2016 12:14:25 AM , 1.047699 ,6/9/2016 12:16:25 AM , 1.019686 ,6/9/2016 12:20:25 AM , 1.022277 ,6/9/2016 12:22:25 AM , 0.9837347 ,6/9/2016 12:24:25 AM , 1.053208 ,6/9/2016 12:26:25 AM , 1.000635 ,
 178 ,6/9/2016 12:30:25 AM , 1.066611 ,6/9/2016 12:32:25 AM , 1.068502 ,6/9/2016 12:34:25 AM , 1.032386 ,6/9/2016 12:36:25 AM , 1.046682 ,6/9/2016 12:40:25 AM , 1.032967 ,6/9/2016 12:42:25 AM , 0.9423446 ,6/9/2016 12:44:25 AM , 1.050328 ,6/9/2016 12:46:25 AM , 0.9961415 ,
 179 ,6/9/2016 12:50:25 AM , 1.056883 ,6/9/2016 12:52:25 AM , 1.036288 ,6/9/2016 12:54:25 AM , 1.025381 ,6/9/2016 12:56:25 AM , 1.05963 ,6/9/2016 1:00:25 AM , 0.9932181 ,6/9/2016 1:02:25 AM , 0.8881831 ,6/9/2016 1:04:25 AM , 1.031615 ,6/9/2016 1:06:25 AM , 0.9953418 ,
 180 ,6/9/2016 1:10:25 AM , 1.039438 ,6/9/2016 1:12:25 AM , 1.07836 ,6/9/2016 1:14:25 AM , 1.02891 ,6/9/2016 1:16:25 AM , 1.034895 ,6/9/2016 1:20:25 AM , 1.024525 ,6/9/2016 1:22:25 AM , 0.8610331 ,6/9/2016 1:24:25 AM , 1.082082 ,6/9/2016 1:26:25 AM , 0.9979692 ,
