Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,YTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 68 ,6/7/2016 11:50:25 AM , 334 ,6/7/2016 11:52:25 AM , 99 ,6/7/2016 11:54:25 AM , 44 ,6/7/2016 11:56:25 AM , 2 ,6/7/2016 12:00:25 PM , 76 ,6/7/2016 12:02:25 PM , 345 ,6/7/2016 12:04:25 PM , 20 ,6/7/2016 12:06:25 PM , 46 ,
 69 ,6/7/2016 12:10:25 PM , 83 ,6/7/2016 12:12:25 PM , 126 ,6/7/2016 12:14:25 PM , 511 ,6/7/2016 12:16:25 PM , 723 ,6/7/2016 12:20:25 PM , 15 ,6/7/2016 12:22:25 PM , 60 ,6/7/2016 12:24:25 PM , 399 ,6/7/2016 12:26:25 PM , 372 ,
 70 ,6/7/2016 12:30:25 PM , 43 ,6/7/2016 12:32:25 PM , 762 ,6/7/2016 12:34:25 PM , 723 ,6/7/2016 12:36:25 PM , 115 ,6/7/2016 12:40:25 PM , 111 ,6/7/2016 12:42:25 PM , 29 ,6/7/2016 12:44:25 PM , 347 ,6/7/2016 12:46:25 PM , 622 ,
 71 ,6/7/2016 12:50:25 PM , 364 ,6/7/2016 12:52:25 PM , 188 ,6/7/2016 12:54:25 PM , 39 ,6/7/2016 12:56:25 PM , 320 ,6/7/2016 1:00:25 PM , 554 ,6/7/2016 1:02:25 PM , 69 ,6/7/2016 1:04:25 PM , 16 ,6/7/2016 1:06:25 PM , 25 ,
 72 ,6/7/2016 1:10:25 PM , 370 ,6/7/2016 1:12:25 PM , 25 ,6/7/2016 1:14:25 PM , 43 ,6/7/2016 1:16:25 PM , 65 ,6/7/2016 1:20:25 PM , 127 ,6/7/2016 1:22:25 PM , 150 ,6/7/2016 1:24:25 PM , 54 ,6/7/2016 1:26:25 PM , 14 ,
 73 ,6/7/2016 1:30:25 PM , 16 ,6/7/2016 1:32:25 PM , 274 ,6/7/2016 1:34:25 PM , 217 ,6/7/2016 1:36:25 PM , 427 ,6/7/2016 1:40:25 PM , 19 ,6/7/2016 1:42:25 PM , 117 ,6/7/2016 1:44:25 PM , 73 ,6/7/2016 1:46:25 PM , 112 ,
 74 ,6/7/2016 1:50:25 PM , 45 ,6/7/2016 1:52:25 PM , 641 ,6/7/2016 1:54:25 PM , 880 ,6/7/2016 1:56:25 PM , 129 ,6/7/2016 2:00:25 PM , 31 ,6/7/2016 2:02:25 PM , 330 ,6/7/2016 2:04:25 PM , 155 ,6/7/2016 2:06:25 PM , 14 ,
 75 ,6/7/2016 2:10:25 PM , 415 ,6/7/2016 2:12:25 PM , 516 ,6/7/2016 2:14:25 PM , 209 ,6/7/2016 2:16:25 PM , 13 ,6/7/2016 2:20:25 PM , 46 ,6/7/2016 2:22:25 PM , 282 ,6/7/2016 2:24:25 PM , 214 ,6/7/2016 2:26:25 PM , 49 ,
 76 ,6/7/2016 2:30:25 PM , 167 ,6/7/2016 2:32:25 PM , 19 ,6/7/2016 2:34:25 PM , 31 ,6/7/2016 2:36:25 PM , 32 ,6/7/2016 2:40:25 PM , 177 ,6/7/2016 2:42:25 PM , 9 ,6/7/2016 2:44:25 PM , 37 ,6/7/2016 2:46:25 PM , 312 ,
 77 ,6/7/2016 2:50:25 PM , 11 ,6/7/2016 2:52:25 PM , 13 ,6/7/2016 2:54:25 PM , 103 ,6/7/2016 2:56:25 PM , 28 ,6/7/2016 3:00:25 PM , 897 ,6/7/2016 3:02:25 PM , 25 ,6/7/2016 3:04:25 PM , 39 ,6/7/2016 3:06:25 PM , 617 ,
 78 ,6/7/2016 3:10:25 PM , 56 ,6/7/2016 3:12:25 PM , 166 ,6/7/2016 3:14:25 PM , 56 ,6/7/2016 3:16:25 PM , 360 ,6/7/2016 3:20:25 PM , 531 ,6/7/2016 3:22:25 PM , 413 ,6/7/2016 3:24:25 PM , 321 ,6/7/2016 3:26:25 PM , 307 ,
 79 ,6/7/2016 3:30:25 PM , 705 ,6/7/2016 3:32:25 PM , 649 ,6/7/2016 3:34:25 PM , 112 ,6/7/2016 3:36:25 PM , 812 ,6/7/2016 3:40:25 PM , 13 ,6/7/2016 3:42:25 PM , 75 ,6/7/2016 3:44:25 PM , 455 ,6/7/2016 3:46:25 PM , 18 ,
 80 ,6/7/2016 3:50:25 PM , 22 ,6/7/2016 3:52:25 PM , 15 ,6/7/2016 3:54:25 PM , 645 ,6/7/2016 3:56:25 PM , 40 ,6/7/2016 4:00:25 PM , 19 ,6/7/2016 4:02:25 PM , 25 ,6/7/2016 4:04:25 PM , 40 ,6/7/2016 4:06:25 PM , 21 ,
 81 ,6/7/2016 4:10:25 PM , 60 ,6/7/2016 4:12:25 PM , 42 ,6/7/2016 4:14:25 PM , 596 ,6/7/2016 4:16:25 PM , 355 ,6/7/2016 4:20:25 PM , 33 ,6/7/2016 4:22:25 PM , 221 ,6/7/2016 4:24:25 PM , 16 ,6/7/2016 4:26:25 PM , 35 ,
 82 ,6/7/2016 4:30:25 PM , 463 ,6/7/2016 4:32:25 PM , 296 ,6/7/2016 4:34:25 PM , 37 ,6/7/2016 4:36:25 PM , 303 ,6/7/2016 4:40:25 PM , 568 ,6/7/2016 4:42:25 PM , 384 ,6/7/2016 4:44:25 PM , 160 ,6/7/2016 4:46:25 PM , 296 ,
 83 ,6/7/2016 4:50:25 PM , 29 ,6/7/2016 4:52:25 PM , 611 ,6/7/2016 4:54:25 PM , 61 ,6/7/2016 4:56:25 PM , 26 ,6/7/2016 5:00:25 PM , 360 ,6/7/2016 5:02:25 PM , 14 ,6/7/2016 5:04:25 PM , 413 ,6/7/2016 5:06:25 PM , 192 ,
 84 ,6/7/2016 5:10:25 PM , 14 ,6/7/2016 5:12:25 PM , 162 ,6/7/2016 5:14:25 PM , 226 ,6/7/2016 5:16:25 PM , 640 ,6/7/2016 5:20:25 PM , 26 ,6/7/2016 5:22:25 PM , 416 ,6/7/2016 5:24:25 PM , 165 ,6/7/2016 5:26:25 PM , 531 ,
 85 ,6/7/2016 5:30:25 PM , 557 ,6/7/2016 5:32:25 PM , 723 ,6/7/2016 5:34:25 PM , 1137 ,6/7/2016 5:36:25 PM , 11 ,6/7/2016 5:40:25 PM , 211 ,6/7/2016 5:42:25 PM , 267 ,6/7/2016 5:44:25 PM , 89 ,6/7/2016 5:46:25 PM , 887 ,
 86 ,6/7/2016 5:50:25 PM , 114 ,6/7/2016 5:52:25 PM , 312 ,6/7/2016 5:54:25 PM , 340 ,6/7/2016 5:56:25 PM , 407 ,6/7/2016 6:00:25 PM , 993 ,6/7/2016 6:02:25 PM , 633 ,6/7/2016 6:04:25 PM , 203 ,6/7/2016 6:06:25 PM , 187 ,
 87 ,6/7/2016 6:10:25 PM , 1071 ,6/7/2016 6:12:25 PM , 623 ,6/7/2016 6:14:25 PM , 663 ,6/7/2016 6:16:25 PM , 293 ,6/7/2016 6:20:25 PM , 563 ,6/7/2016 6:22:25 PM , 826 ,6/7/2016 6:24:25 PM , 1504 ,6/7/2016 6:26:25 PM , 1542 ,
 88 ,6/7/2016 6:30:25 PM , 1106 ,6/7/2016 6:32:25 PM , 375 ,6/7/2016 6:34:25 PM , 1180 ,6/7/2016 6:36:25 PM , 968 ,6/7/2016 6:40:25 PM , 735 ,6/7/2016 6:42:25 PM , 1263 ,6/7/2016 6:44:25 PM , 1384 ,6/7/2016 6:46:25 PM , 1480 ,
 89 ,6/7/2016 6:50:25 PM , 1578 ,6/7/2016 6:52:25 PM , 499 ,6/7/2016 6:54:25 PM , 893 ,6/7/2016 6:56:25 PM , 1426 ,6/7/2016 7:00:25 PM , 861 ,6/7/2016 7:02:25 PM , 1187 ,6/7/2016 7:04:25 PM , 1232 ,6/7/2016 7:06:25 PM , 1738 ,
 90 ,6/7/2016 7:10:25 PM , 997 ,6/7/2016 7:12:25 PM , 861 ,6/7/2016 7:14:25 PM , 518 ,6/7/2016 7:16:25 PM , 696 ,6/7/2016 7:20:25 PM , 1128 ,6/7/2016 7:22:25 PM , 1425 ,6/7/2016 7:24:25 PM , 931 ,6/7/2016 7:26:25 PM , 927 ,
 91 ,6/7/2016 7:30:25 PM , 2176 ,6/7/2016 7:32:25 PM , 155 ,6/7/2016 7:34:25 PM , 1251 ,6/7/2016 7:36:25 PM , 680 ,6/7/2016 7:40:25 PM , 723 ,6/7/2016 7:42:25 PM , 1139 ,6/7/2016 7:44:25 PM , 1553 ,6/7/2016 7:46:25 PM , 844 ,
 92 ,6/7/2016 7:50:25 PM , 1619 ,6/7/2016 7:52:25 PM , 719 ,6/7/2016 7:54:25 PM , 783 ,6/7/2016 7:56:25 PM , 864 ,6/7/2016 8:00:25 PM , 1071 ,6/7/2016 8:02:25 PM , 1186 ,6/7/2016 8:04:25 PM , 775 ,6/7/2016 8:06:25 PM , 567 ,
 93 ,6/7/2016 8:10:25 PM , 1820 ,6/7/2016 8:12:25 PM , 961 ,6/7/2016 8:14:25 PM , 524 ,6/7/2016 8:16:25 PM , 1328 ,6/7/2016 8:20:25 PM , 751 ,6/7/2016 8:22:25 PM , 1332 ,6/7/2016 8:24:25 PM , 1141 ,6/7/2016 8:26:25 PM , 1044 ,
 94 ,6/7/2016 8:30:25 PM , 1001 ,6/7/2016 8:32:25 PM , 202 ,6/7/2016 8:34:25 PM , 525 ,6/7/2016 8:36:25 PM , 732 ,6/7/2016 8:40:25 PM , 212 ,6/7/2016 8:42:25 PM , 1547 ,6/7/2016 8:44:25 PM , 870 ,6/7/2016 8:46:25 PM , 675 ,
 95 ,6/7/2016 8:50:25 PM , 777 ,6/7/2016 8:52:25 PM , 657 ,6/7/2016 8:54:25 PM , 1199 ,6/7/2016 8:56:25 PM , 561 ,6/7/2016 9:00:25 PM , 1180 ,6/7/2016 9:02:25 PM , 1027 ,6/7/2016 9:04:25 PM , 623 ,6/7/2016 9:06:25 PM , 1005 ,
 96 ,6/7/2016 9:10:25 PM , 1104 ,6/7/2016 9:12:25 PM , 946 ,6/7/2016 9:14:25 PM , 1050 ,6/7/2016 9:16:25 PM , 832 ,6/7/2016 9:20:25 PM , 743 ,6/7/2016 9:22:25 PM , 1116 ,6/7/2016 9:24:25 PM , 655 ,6/7/2016 9:26:25 PM , 449 ,
 97 ,6/7/2016 9:30:25 PM , 1053 ,6/7/2016 9:32:25 PM , 273 ,6/7/2016 9:34:25 PM , 778 ,6/7/2016 9:36:25 PM , 528 ,6/7/2016 9:40:25 PM , 761 ,6/7/2016 9:42:25 PM , 1131 ,6/7/2016 9:44:25 PM , 1131 ,6/7/2016 9:46:25 PM , 43 ,
 98 ,6/7/2016 9:50:25 PM , 1410 ,6/7/2016 9:52:25 PM , 836 ,6/7/2016 9:54:25 PM , 74 ,6/7/2016 9:56:25 PM , 503 ,6/7/2016 10:00:25 PM , 627 ,6/7/2016 10:02:25 PM , 1175 ,6/7/2016 10:04:25 PM , 1227 ,6/7/2016 10:06:25 PM , 664 ,
 99 ,6/7/2016 10:10:25 PM , 803 ,6/7/2016 10:12:25 PM , 1060 ,6/7/2016 10:14:25 PM , 1432 ,6/7/2016 10:16:25 PM , 1011 ,6/7/2016 10:20:25 PM , 328 ,6/7/2016 10:22:25 PM , 1096 ,6/7/2016 10:24:25 PM , 938 ,6/7/2016 10:26:25 PM , 811 ,
 100 ,6/7/2016 10:30:25 PM , 1071 ,6/7/2016 10:32:25 PM , 843 ,6/7/2016 10:34:25 PM , 1060 ,6/7/2016 10:36:25 PM , 744 ,6/7/2016 10:40:25 PM , 721 ,6/7/2016 10:42:25 PM , 1052 ,6/7/2016 10:44:25 PM , 1220 ,6/7/2016 10:46:25 PM , 475 ,
 101 ,6/7/2016 10:50:25 PM , 544 ,6/7/2016 10:52:25 PM , 387 ,6/7/2016 10:54:25 PM , 690 ,6/7/2016 10:56:25 PM , 634 ,6/7/2016 11:00:25 PM , 684 ,6/7/2016 11:02:25 PM , 247 ,6/7/2016 11:04:25 PM , 1164 ,6/7/2016 11:06:25 PM , 1074 ,
 102 ,6/7/2016 11:10:25 PM , 1223 ,6/7/2016 11:12:25 PM , 162 ,6/7/2016 11:14:25 PM , 928 ,6/7/2016 11:16:25 PM , 785 ,6/7/2016 11:20:25 PM , 483 ,6/7/2016 11:22:25 PM , 46 ,6/7/2016 11:24:25 PM , 375 ,6/7/2016 11:26:25 PM , 1194 ,
 103 ,6/7/2016 11:30:25 PM , 1116 ,6/7/2016 11:32:25 PM , 858 ,6/7/2016 11:34:25 PM , 1027 ,6/7/2016 11:36:25 PM , 293 ,6/7/2016 11:40:25 PM , 660 ,6/7/2016 11:42:25 PM , 751 ,6/7/2016 11:44:25 PM , 1248 ,6/7/2016 11:46:25 PM , 65 ,
 104 ,6/7/2016 11:50:25 PM , 790 ,6/7/2016 11:52:25 PM , 932 ,6/7/2016 11:54:25 PM , 668 ,6/7/2016 11:56:25 PM , 573 ,6/8/2016 12:00:25 AM , 227 ,6/8/2016 12:02:25 AM , 1031 ,6/8/2016 12:04:25 AM , 1117 ,6/8/2016 12:06:25 AM , 1010 ,
 105 ,6/8/2016 12:10:25 AM , 817 ,6/8/2016 12:12:25 AM , 80 ,6/8/2016 12:14:25 AM , 896 ,6/8/2016 12:16:25 AM , 567 ,6/8/2016 12:20:25 AM , 436 ,6/8/2016 12:22:25 AM , 903 ,6/8/2016 12:24:25 AM , 1557 ,6/8/2016 12:26:25 AM , 589 ,
 106 ,6/8/2016 12:30:25 AM , 720 ,6/8/2016 12:32:25 AM , 1058 ,6/8/2016 12:34:25 AM , 821 ,6/8/2016 12:36:25 AM , 476 ,6/8/2016 12:40:25 AM , 103 ,6/8/2016 12:42:25 AM , 625 ,6/8/2016 12:44:25 AM , 494 ,6/8/2016 12:46:25 AM , 132 ,
 107 ,6/8/2016 12:50:25 AM , 35 ,6/8/2016 12:52:25 AM , 60 ,6/8/2016 12:54:25 AM , 72 ,6/8/2016 12:56:25 AM , 126 ,6/8/2016 1:00:25 AM , 617 ,6/8/2016 1:02:25 AM , 428 ,6/8/2016 1:04:25 AM , 754 ,6/8/2016 1:06:25 AM , 489 ,
 108 ,6/8/2016 1:10:25 AM , 726 ,6/8/2016 1:12:25 AM , 117 ,6/8/2016 1:14:25 AM , 1365 ,6/8/2016 1:16:25 AM , 919 ,6/8/2016 1:20:25 AM , 748 ,6/8/2016 1:22:25 AM , 181 ,6/8/2016 1:24:25 AM , 554 ,6/8/2016 1:26:25 AM , 792 ,
 109 ,6/8/2016 1:30:25 AM , 1206 ,6/8/2016 1:32:25 AM , 820 ,6/8/2016 1:34:25 AM , 670 ,6/8/2016 1:36:25 AM , 507 ,6/8/2016 1:40:25 AM , 260 ,6/8/2016 1:42:25 AM , 32 ,6/8/2016 1:44:25 AM , 495 ,6/8/2016 1:46:25 AM , 1024 ,
 110 ,6/8/2016 1:50:25 AM , 731 ,6/8/2016 1:52:25 AM , 875 ,6/8/2016 1:54:25 AM , 533 ,6/8/2016 1:56:25 AM , 392 ,6/8/2016 2:00:25 AM , 562 ,6/8/2016 2:02:25 AM , 236 ,6/8/2016 2:04:25 AM , 174 ,6/8/2016 2:06:25 AM , 625 ,
 111 ,6/8/2016 2:10:25 AM , 373 ,6/8/2016 2:12:25 AM , 735 ,6/8/2016 2:14:25 AM , 114 ,6/8/2016 2:16:25 AM , 84 ,6/8/2016 2:20:25 AM , 44 ,6/8/2016 2:22:25 AM , 889 ,6/8/2016 2:24:25 AM , 414 ,6/8/2016 2:26:25 AM , 50 ,
 112 ,6/8/2016 2:30:25 AM , 586 ,6/8/2016 2:32:25 AM , 68 ,6/8/2016 2:34:25 AM , 36 ,6/8/2016 2:36:25 AM , 599 ,6/8/2016 2:40:25 AM , 40 ,6/8/2016 2:42:25 AM , 640 ,6/8/2016 2:44:25 AM , 575 ,6/8/2016 2:46:25 AM , 652 ,
 113 ,6/8/2016 2:50:25 AM , 834 ,6/8/2016 2:52:25 AM , 591 ,6/8/2016 2:54:25 AM , 1291 ,6/8/2016 2:56:25 AM , 838 ,6/8/2016 3:00:25 AM , 229 ,6/8/2016 3:02:25 AM , 116 ,6/8/2016 3:04:25 AM , 679 ,6/8/2016 3:06:25 AM , 635 ,
 114 ,6/8/2016 3:10:25 AM , 1361 ,6/8/2016 3:12:25 AM , 848 ,6/8/2016 3:14:25 AM , 1482 ,6/8/2016 3:16:25 AM , 692 ,6/8/2016 3:20:25 AM , 677 ,6/8/2016 3:22:25 AM , 22 ,6/8/2016 3:24:25 AM , 760 ,6/8/2016 3:26:25 AM , 55 ,
 115 ,6/8/2016 3:30:25 AM , 746 ,6/8/2016 3:32:25 AM , 489 ,6/8/2016 3:34:25 AM , 970 ,6/8/2016 3:36:25 AM , 542 ,6/8/2016 3:40:25 AM , 603 ,6/8/2016 3:42:25 AM , 501 ,6/8/2016 3:44:25 AM , 12 ,6/8/2016 3:46:25 AM , 916 ,
 116 ,6/8/2016 3:50:25 AM , 502 ,6/8/2016 3:52:25 AM , 27 ,6/8/2016 3:54:25 AM , 708 ,6/8/2016 3:56:25 AM , 726 ,6/8/2016 4:00:25 AM , 40 ,6/8/2016 4:02:25 AM , 502 ,6/8/2016 4:04:25 AM , 614 ,6/8/2016 4:06:25 AM , 1031 ,
 117 ,6/8/2016 4:10:25 AM , 563 ,6/8/2016 4:12:25 AM , 760 ,6/8/2016 4:14:25 AM , 42 ,6/8/2016 4:16:25 AM , 326 ,6/8/2016 4:20:25 AM , 29 ,6/8/2016 4:22:25 AM , 36 ,6/8/2016 4:24:25 AM , 40 ,6/8/2016 4:26:25 AM , 308 ,
 118 ,6/8/2016 4:30:25 AM , 31 ,6/8/2016 4:32:25 AM , 894 ,6/8/2016 4:34:25 AM , 1402 ,6/8/2016 4:36:25 AM , 22 ,6/8/2016 4:40:25 AM , 270 ,6/8/2016 4:42:25 AM , 429 ,6/8/2016 4:44:25 AM , 124 ,6/8/2016 4:46:25 AM , 990 ,
 119 ,6/8/2016 4:50:25 AM , 717 ,6/8/2016 4:52:25 AM , 974 ,6/8/2016 4:54:25 AM , 1367 ,6/8/2016 4:56:25 AM , 969 ,6/8/2016 5:00:25 AM , 772 ,6/8/2016 5:02:25 AM , 1131 ,6/8/2016 5:04:25 AM , 826 ,6/8/2016 5:06:25 AM , 1394 ,
 120 ,6/8/2016 5:10:25 AM , 1603 ,6/8/2016 5:12:25 AM , 1151 ,6/8/2016 5:14:25 AM , 1271 ,6/8/2016 5:16:25 AM , 20 ,6/8/2016 5:20:25 AM , 612 ,6/8/2016 5:22:25 AM , 1045 ,6/8/2016 5:24:25 AM , 880 ,6/8/2016 5:26:25 AM , 1482 ,
 121 ,6/8/2016 5:30:25 AM , 1804 ,6/8/2016 5:32:25 AM , 1166 ,6/8/2016 5:34:25 AM , 1156 ,6/8/2016 5:36:25 AM , 1300 ,6/8/2016 5:40:25 AM , 197 ,6/8/2016 5:42:25 AM , 736 ,6/8/2016 5:44:25 AM , 465 ,6/8/2016 5:46:25 AM , 959 ,
 122 ,6/8/2016 5:50:25 AM , 1035 ,6/8/2016 5:52:25 AM , 824 ,6/8/2016 5:54:25 AM , 622 ,6/8/2016 5:56:25 AM , 233 ,6/8/2016 6:00:25 AM , 27 ,6/8/2016 6:02:25 AM , 842 ,6/8/2016 6:04:25 AM , 337 ,6/8/2016 6:06:25 AM , 970 ,
 123 ,6/8/2016 6:10:25 AM , 771 ,6/8/2016 6:12:25 AM , 113 ,6/8/2016 6:14:25 AM , 1181 ,6/8/2016 6:16:25 AM , 773 ,6/8/2016 6:20:25 AM , 715 ,6/8/2016 6:22:25 AM , 523 ,6/8/2016 6:24:25 AM , 149 ,6/8/2016 6:26:25 AM , 488 ,
 124 ,6/8/2016 6:30:25 AM , 92 ,6/8/2016 6:32:25 AM , 17 ,6/8/2016 6:34:25 AM , 80 ,6/8/2016 6:36:25 AM , 227 ,6/8/2016 6:40:25 AM , 716 ,6/8/2016 6:42:25 AM , 156 ,6/8/2016 6:44:25 AM , 73 ,6/8/2016 6:46:25 AM , 69 ,
 125 ,6/8/2016 6:50:25 AM , 826 ,6/8/2016 6:52:25 AM , 638 ,6/8/2016 6:54:25 AM , 868 ,6/8/2016 6:56:25 AM , 635 ,6/8/2016 7:00:25 AM , 535 ,6/8/2016 7:02:25 AM , 10 ,6/8/2016 7:04:25 AM , 246 ,6/8/2016 7:06:25 AM , 840 ,
 126 ,6/8/2016 7:10:25 AM , 402 ,6/8/2016 7:12:25 AM , 899 ,6/8/2016 7:14:25 AM , 635 ,6/8/2016 7:16:25 AM , 20 ,6/8/2016 7:20:25 AM , 149 ,6/8/2016 7:22:25 AM , 178 ,6/8/2016 7:24:25 AM , 166 ,6/8/2016 7:26:25 AM , 37 ,
 127 ,6/8/2016 7:30:25 AM , 86 ,6/8/2016 7:32:25 AM , 558 ,6/8/2016 7:34:25 AM , 31 ,6/8/2016 7:36:25 AM , 722 ,6/8/2016 7:40:25 AM , 20 ,6/8/2016 7:42:25 AM , 814 ,6/8/2016 7:44:25 AM , 36 ,6/8/2016 7:46:25 AM , 728 ,
 128 ,6/8/2016 7:50:25 AM , 23 ,6/8/2016 7:52:25 AM , 13 ,6/8/2016 7:54:25 AM , 44 ,6/8/2016 7:56:25 AM , 51 ,6/8/2016 8:00:25 AM , 235 ,6/8/2016 8:02:25 AM , 411 ,6/8/2016 8:04:25 AM , 10 ,6/8/2016 8:06:25 AM , 705 ,
 129 ,6/8/2016 8:10:25 AM , 862 ,6/8/2016 8:12:25 AM , 444 ,6/8/2016 8:14:25 AM , 89 ,6/8/2016 8:16:25 AM , 232 ,6/8/2016 8:20:25 AM , 690 ,6/8/2016 8:22:25 AM , 968 ,6/8/2016 8:24:25 AM , 155 ,6/8/2016 8:26:25 AM , 579 ,
 130 ,6/8/2016 8:30:25 AM , 1027 ,6/8/2016 8:32:25 AM , 879 ,6/8/2016 8:34:25 AM , 1184 ,6/8/2016 8:36:25 AM , 626 ,6/8/2016 8:40:25 AM , 309 ,6/8/2016 8:42:25 AM , 330 ,6/8/2016 8:44:25 AM , 87 ,6/8/2016 8:46:25 AM , 31 ,
 131 ,6/8/2016 8:50:25 AM , 631 ,6/8/2016 8:52:25 AM , 15 ,6/8/2016 8:54:25 AM , 724 ,6/8/2016 8:56:25 AM , 74 ,6/8/2016 9:00:25 AM , 365 ,6/8/2016 9:02:25 AM , 509 ,6/8/2016 9:04:25 AM , 260 ,6/8/2016 9:06:25 AM , 175 ,
 132 ,6/8/2016 9:10:25 AM , 515 ,6/8/2016 9:12:25 AM , 723 ,6/8/2016 9:14:25 AM , 457 ,6/8/2016 9:16:25 AM , 587 ,6/8/2016 9:20:25 AM , 435 ,6/8/2016 9:22:25 AM , 472 ,6/8/2016 9:24:25 AM , 253 ,6/8/2016 9:26:25 AM , 58 ,
 133 ,6/8/2016 9:30:25 AM , 114 ,6/8/2016 9:32:25 AM , 33 ,6/8/2016 9:34:25 AM , 479 ,6/8/2016 9:36:25 AM , 383 ,6/8/2016 9:40:25 AM , 6 ,6/8/2016 9:42:25 AM , 33 ,6/8/2016 9:44:25 AM , 22 ,6/8/2016 9:46:25 AM , 940 ,
 134 ,6/8/2016 9:50:25 AM , 13 ,6/8/2016 9:52:25 AM , 11 ,6/8/2016 9:54:25 AM , 37 ,6/8/2016 9:56:25 AM , 158 ,6/8/2016 10:00:25 AM , 42 ,6/8/2016 10:02:25 AM , 27 ,6/8/2016 10:04:25 AM , 174 ,6/8/2016 10:06:25 AM , 312 ,
 135 ,6/8/2016 10:10:25 AM , 571 ,6/8/2016 10:12:25 AM , 565 ,6/8/2016 10:14:25 AM , 887 ,6/8/2016 10:16:25 AM , 655 ,6/8/2016 10:20:25 AM , 16 ,6/8/2016 10:22:25 AM , 21 ,6/8/2016 10:24:25 AM , 19 ,6/8/2016 10:26:25 AM , 14 ,
 136 ,6/8/2016 10:30:25 AM , 35 ,6/8/2016 10:32:25 AM , 364 ,6/8/2016 10:34:25 AM , 683 ,6/8/2016 10:36:25 AM , 18 ,6/8/2016 10:40:25 AM , 607 ,6/8/2016 10:42:25 AM , 47 ,6/8/2016 10:44:25 AM , 85 ,6/8/2016 10:46:25 AM , 48 ,
 137 ,6/8/2016 10:50:25 AM , 443 ,6/8/2016 10:52:25 AM , 33 ,6/8/2016 10:54:25 AM , 137 ,6/8/2016 10:56:25 AM , 237 ,6/8/2016 11:00:25 AM , 583 ,6/8/2016 11:02:25 AM , 679 ,6/8/2016 11:04:25 AM , 54 ,6/8/2016 11:06:25 AM , 413 ,
 138 ,6/8/2016 11:10:25 AM , 923 ,6/8/2016 11:12:25 AM , 525 ,6/8/2016 11:14:25 AM , 47 ,6/8/2016 11:16:25 AM , 429 ,6/8/2016 11:20:25 AM , 320 ,6/8/2016 11:22:25 AM , 402 ,6/8/2016 11:24:25 AM , 373 ,6/8/2016 11:26:25 AM , 441 ,
 139 ,6/8/2016 11:30:25 AM , 582 ,6/8/2016 11:32:25 AM , 676 ,6/8/2016 11:34:25 AM , 876 ,6/8/2016 11:36:25 AM , 26 ,6/8/2016 11:40:25 AM , 24 ,6/8/2016 11:42:25 AM , 27 ,6/8/2016 11:44:25 AM , 3 ,6/8/2016 11:46:25 AM , 53 ,
 140 ,6/8/2016 11:50:25 AM , 43 ,6/8/2016 11:52:25 AM , 10 ,6/8/2016 11:54:25 AM , 311 ,6/8/2016 11:56:25 AM , 580 ,6/8/2016 12:00:25 PM , 40 ,6/8/2016 12:02:25 PM , 20 ,6/8/2016 12:04:25 PM , 257 ,6/8/2016 12:06:25 PM , 633 ,
 141 ,6/8/2016 12:10:25 PM , 134 ,6/8/2016 12:12:25 PM , 139 ,6/8/2016 12:14:25 PM , 19 ,6/8/2016 12:16:25 PM , 124 ,6/8/2016 12:20:25 PM , 16 ,6/8/2016 12:22:25 PM , 16 ,6/8/2016 12:24:25 PM , 24 ,6/8/2016 12:26:25 PM , 48 ,
 142 ,6/8/2016 12:30:25 PM , 576 ,6/8/2016 12:32:25 PM , 579 ,6/8/2016 12:34:25 PM , 24 ,6/8/2016 12:36:25 PM , 70 ,6/8/2016 12:40:25 PM , 57 ,6/8/2016 12:42:25 PM , 511 ,6/8/2016 12:44:25 PM , 2 ,6/8/2016 12:46:25 PM , 42 ,
