Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:43 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VCO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 49 ,6/7/2016 5:30:25 AM , 3548.491 ,6/7/2016 5:32:25 AM , 5558.122 ,6/7/2016 5:34:25 AM , 3930.199 ,6/7/2016 5:36:25 AM , 3629.065 ,6/7/2016 5:40:25 AM , 3604.456 ,6/7/2016 5:42:25 AM , 4222.496 ,6/7/2016 5:44:25 AM , 4194.589 ,6/7/2016 5:46:25 AM , 3165.262 ,
 50 ,6/7/2016 5:50:25 AM , 2515.98 ,6/7/2016 5:52:25 AM , 5413.21 ,6/7/2016 5:54:25 AM , 3667.316 ,6/7/2016 5:56:25 AM , 3306.617 ,6/7/2016 6:00:25 AM , 3579.084 ,6/7/2016 6:02:25 AM , 3537.427 ,6/7/2016 6:04:25 AM , 2968.064 ,6/7/2016 6:06:25 AM , 3676.408 ,
 51 ,6/7/2016 6:10:25 AM , 2997.762 ,6/7/2016 6:12:25 AM , 5584.948 ,6/7/2016 6:14:25 AM , 3516.555 ,6/7/2016 6:16:25 AM , 3570.808 ,6/7/2016 6:20:25 AM , 3295.605 ,6/7/2016 6:22:25 AM , 3408.24 ,6/7/2016 6:24:25 AM , 3866.098 ,6/7/2016 6:26:25 AM , 3289.913 ,
 52 ,6/7/2016 6:30:25 AM , 2244.431 ,6/7/2016 6:32:25 AM , 4775.163 ,6/7/2016 6:34:25 AM , 2650.411 ,6/7/2016 6:36:25 AM , 2393.993 ,6/7/2016 6:40:25 AM , 2592.05 ,6/7/2016 6:42:25 AM , 3169.79 ,6/7/2016 6:44:25 AM , 3874.162 ,6/7/2016 6:46:25 AM , 2331.253 ,
 53 ,6/7/2016 6:50:25 AM , 3295.142 ,6/7/2016 6:52:25 AM , 4601.251 ,6/7/2016 6:54:25 AM , 2257.5 ,6/7/2016 6:56:25 AM , 3538.51 ,6/7/2016 7:00:25 AM , 2330.454 ,6/7/2016 7:02:25 AM , 2210.777 ,6/7/2016 7:04:25 AM , 2771.77 ,6/7/2016 7:06:25 AM , 2742.848 ,
 54 ,6/7/2016 7:10:25 AM , 2342.833 ,6/7/2016 7:12:25 AM , 3236.035 ,6/7/2016 7:14:25 AM , 3918.702 ,6/7/2016 7:16:25 AM , 3566.87 ,6/7/2016 7:20:25 AM , 3647.909 ,6/7/2016 7:22:25 AM , 3669.646 ,6/7/2016 7:24:25 AM , 2981.198 ,6/7/2016 7:26:25 AM , 3109.585 ,
 55 ,6/7/2016 7:30:25 AM , 2243.931 ,6/7/2016 7:32:25 AM , 4049.684 ,6/7/2016 7:34:25 AM , 3318.928 ,6/7/2016 7:36:25 AM , 2503.646 ,6/7/2016 7:40:25 AM , 3005.27 ,6/7/2016 7:42:25 AM , 2968.999 ,6/7/2016 7:44:25 AM , 3238.264 ,6/7/2016 7:46:25 AM , 3055.591 ,
 56 ,6/7/2016 7:50:25 AM , 2103.935 ,6/7/2016 7:52:25 AM , 4603.186 ,6/7/2016 7:54:25 AM , 3260.916 ,6/7/2016 7:56:25 AM , 2517.487 ,6/7/2016 8:00:25 AM , 2683.736 ,6/7/2016 8:02:25 AM , 2334.188 ,6/7/2016 8:04:25 AM , 3168.897 ,6/7/2016 8:06:25 AM , 2205.794 ,
 57 ,6/7/2016 8:10:25 AM , 3029.463 ,6/7/2016 8:12:25 AM , 3979.347 ,6/7/2016 8:14:25 AM , 2460.632 ,6/7/2016 8:16:25 AM , 3227.985 ,6/7/2016 8:20:25 AM , 3548.082 ,6/7/2016 8:22:25 AM , 3377.631 ,6/7/2016 8:24:25 AM , 2208.531 ,6/7/2016 8:26:25 AM , 2614.719 ,
 58 ,6/7/2016 8:30:25 AM , 2057.426 ,6/7/2016 8:32:25 AM , 3466.423 ,6/7/2016 8:34:25 AM , 4036.004 ,6/7/2016 8:36:25 AM , 3367.031 ,6/7/2016 8:40:25 AM , 3130.081 ,6/7/2016 8:42:25 AM , 3270.121 ,6/7/2016 8:44:25 AM , 4710.379 ,6/7/2016 8:46:25 AM , 3714.783 ,
 59 ,6/7/2016 8:50:25 AM , 3331.037 ,6/7/2016 8:52:25 AM , 5125.542 ,6/7/2016 8:54:25 AM , 3640.971 ,6/7/2016 8:56:25 AM , 2540.353 ,6/7/2016 9:00:25 AM , 2946.676 ,6/7/2016 9:02:25 AM , 2062.505 ,6/7/2016 9:04:25 AM , 2394.816 ,6/7/2016 9:06:25 AM , 2386.21 ,
 60 ,6/7/2016 9:10:25 AM , 2726.302 ,6/7/2016 9:12:25 AM , 4142.274 ,6/7/2016 9:14:25 AM , 2283.495 ,6/7/2016 9:16:25 AM , 2308.693 ,6/7/2016 9:20:25 AM , 2472.003 ,6/7/2016 9:22:25 AM , 2263.604 ,6/7/2016 9:24:25 AM , 2721.429 ,6/7/2016 9:26:25 AM , 3009.963 ,
 61 ,6/7/2016 9:30:25 AM , 2347.712 ,6/7/2016 9:32:25 AM , 3271.804 ,6/7/2016 9:34:25 AM , 3742.924 ,6/7/2016 9:36:25 AM , 3227.877 ,6/7/2016 9:40:25 AM , 2178.161 ,6/7/2016 9:42:25 AM , 3416.448 ,6/7/2016 9:44:25 AM , 3575.098 ,6/7/2016 9:46:25 AM , 2049.93 ,
 62 ,6/7/2016 9:50:25 AM , 2194.945 ,6/7/2016 9:52:25 AM , 2974.506 ,6/7/2016 9:54:25 AM , 2928.156 ,6/7/2016 9:56:25 AM , 2983.846 ,6/7/2016 10:00:25 AM , 2336.303 ,6/7/2016 10:02:25 AM , 2784.264 ,6/7/2016 10:04:25 AM , 3372.499 ,6/7/2016 10:06:25 AM , 2353.514 ,
 63 ,6/7/2016 10:10:25 AM , 2831.99 ,6/7/2016 10:12:25 AM , 4163.592 ,6/7/2016 10:14:25 AM , 2261.448 ,6/7/2016 10:16:25 AM , 2357.157 ,6/7/2016 10:20:25 AM , 2214.486 ,6/7/2016 10:22:25 AM , 2140.82 ,6/7/2016 10:24:25 AM , 2713.35 ,6/7/2016 10:26:25 AM , 2873.398 ,
 64 ,6/7/2016 10:30:25 AM , 3191.439 ,6/7/2016 10:32:25 AM , 3993.044 ,6/7/2016 10:34:25 AM , 3528.475 ,6/7/2016 10:36:25 AM , 2620.796 ,6/7/2016 10:40:25 AM , 3395.291 ,6/7/2016 10:42:25 AM , 2113.499 ,6/7/2016 10:44:25 AM , 2696.235 ,6/7/2016 10:46:25 AM , 2201.311 ,
 65 ,6/7/2016 10:50:25 AM , 1973.434 ,6/7/2016 10:52:25 AM , 3092.701 ,6/7/2016 10:54:25 AM , 3117.375 ,6/7/2016 10:56:25 AM , 2444.63 ,6/7/2016 11:00:25 AM , 3202.538 ,6/7/2016 11:02:25 AM , 2442.073 ,6/7/2016 11:04:25 AM , 3147.374 ,6/7/2016 11:06:25 AM , 2640.092 ,
 66 ,6/7/2016 11:10:25 AM , 2264.564 ,6/7/2016 11:12:25 AM , 2787.99 ,6/7/2016 11:14:25 AM , 2349.911 ,6/7/2016 11:16:25 AM , 3351.353 ,6/7/2016 11:20:25 AM , 2250.269 ,6/7/2016 11:22:25 AM , 2270.4 ,6/7/2016 11:24:25 AM , 2766.338 ,6/7/2016 11:26:25 AM , 2790.538 ,
 67 ,6/7/2016 11:30:25 AM , 2788.143 ,6/7/2016 11:32:25 AM , 3919.212 ,6/7/2016 11:34:25 AM , 3200.75 ,6/7/2016 11:36:25 AM , 2270.775 ,6/7/2016 11:40:25 AM , 2298.395 ,6/7/2016 11:42:25 AM , 2140.772 ,6/7/2016 11:44:25 AM , 2724.955 ,6/7/2016 11:46:25 AM , 2082.189 ,
 68 ,6/7/2016 11:50:25 AM , 3005.875 ,6/7/2016 11:52:25 AM , 3210.292 ,6/7/2016 11:54:25 AM , 2304.529 ,6/7/2016 11:56:25 AM , 2059.944 ,6/7/2016 12:00:25 PM , 2395.409 ,6/7/2016 12:02:25 PM , 2976.247 ,6/7/2016 12:04:25 PM , 2532.281 ,6/7/2016 12:06:25 PM , 2267.558 ,
 69 ,6/7/2016 12:10:25 PM , 2027.05 ,6/7/2016 12:12:25 PM , 3464.11 ,6/7/2016 12:14:25 PM , 3181.156 ,6/7/2016 12:16:25 PM , 2919.922 ,6/7/2016 12:20:25 PM , 1916.235 ,6/7/2016 12:22:25 PM , 2221.868 ,6/7/2016 12:24:25 PM , 3518.097 ,6/7/2016 12:26:25 PM , 2880.419 ,
 70 ,6/7/2016 12:30:25 PM , 2122.894 ,6/7/2016 12:32:25 PM , 4000.061 ,6/7/2016 12:34:25 PM , 2957.603 ,6/7/2016 12:36:25 PM , 2227.248 ,6/7/2016 12:40:25 PM , 2480.524 ,6/7/2016 12:42:25 PM , 1900.847 ,6/7/2016 12:44:25 PM , 2616.63 ,6/7/2016 12:46:25 PM , 2291.046 ,
 71 ,6/7/2016 12:50:25 PM , 3115.481 ,6/7/2016 12:52:25 PM , 3000.631 ,6/7/2016 12:54:25 PM , 2246.458 ,6/7/2016 12:56:25 PM , 2782.566 ,6/7/2016 1:00:25 PM , 2936.843 ,6/7/2016 1:02:25 PM , 2234.854 ,6/7/2016 1:04:25 PM , 2361.446 ,6/7/2016 1:06:25 PM , 2335.025 ,
 72 ,6/7/2016 1:10:25 PM , 2463.674 ,6/7/2016 1:12:25 PM , 2825.25 ,6/7/2016 1:14:25 PM , 1969.13 ,6/7/2016 1:16:25 PM , 2071.2 ,6/7/2016 1:20:25 PM , 2382.878 ,6/7/2016 1:22:25 PM , 1945.979 ,6/7/2016 1:24:25 PM , 2357.992 ,6/7/2016 1:26:25 PM , 1952.593 ,
 73 ,6/7/2016 1:30:25 PM , 2030.944 ,6/7/2016 1:32:25 PM , 4165.655 ,6/7/2016 1:34:25 PM , 3292.263 ,6/7/2016 1:36:25 PM , 2853.111 ,6/7/2016 1:40:25 PM , 2112.925 ,6/7/2016 1:42:25 PM , 3029.32 ,6/7/2016 1:44:25 PM , 2786.282 ,6/7/2016 1:46:25 PM , 2312.224 ,
 74 ,6/7/2016 1:50:25 PM , 2057.989 ,6/7/2016 1:52:25 PM , 4056.345 ,6/7/2016 1:54:25 PM , 2963.131 ,6/7/2016 1:56:25 PM , 2067.078 ,6/7/2016 2:00:25 PM , 2007.686 ,6/7/2016 2:02:25 PM , 2771.169 ,6/7/2016 2:04:25 PM , 2381.254 ,6/7/2016 2:06:25 PM , 1993.223 ,
 75 ,6/7/2016 2:10:25 PM , 2905.748 ,6/7/2016 2:12:25 PM , 4046.562 ,6/7/2016 2:14:25 PM , 2396.981 ,6/7/2016 2:16:25 PM , 2203.021 ,6/7/2016 2:20:25 PM , 2258.357 ,6/7/2016 2:22:25 PM , 2069.57 ,6/7/2016 2:24:25 PM , 3047.867 ,6/7/2016 2:26:25 PM , 2138.817 ,
 76 ,6/7/2016 2:30:25 PM , 2106.76 ,6/7/2016 2:32:25 PM , 2879.769 ,6/7/2016 2:34:25 PM , 2285.64 ,6/7/2016 2:36:25 PM , 2123.706 ,6/7/2016 2:40:25 PM , 3085.683 ,6/7/2016 2:42:25 PM , 2077.257 ,6/7/2016 2:44:25 PM , 2809.173 ,6/7/2016 2:46:25 PM , 2391.125 ,
 77 ,6/7/2016 2:50:25 PM , 1994.754 ,6/7/2016 2:52:25 PM , 2536.682 ,6/7/2016 2:54:25 PM , 2016.087 ,6/7/2016 2:56:25 PM , 2034.247 ,6/7/2016 3:00:25 PM , 2971.828 ,6/7/2016 3:02:25 PM , 1957.905 ,6/7/2016 3:04:25 PM , 2595.822 ,6/7/2016 3:06:25 PM , 3102.802 ,
 78 ,6/7/2016 3:10:25 PM , 2252.706 ,6/7/2016 3:12:25 PM , 4124.721 ,6/7/2016 3:14:25 PM , 1960.221 ,6/7/2016 3:16:25 PM , 2663.808 ,6/7/2016 3:20:25 PM , 2162.301 ,6/7/2016 3:22:25 PM , 2921.818 ,6/7/2016 3:24:25 PM , 3322.31 ,6/7/2016 3:26:25 PM , 2142.712 ,
 79 ,6/7/2016 3:30:25 PM , 2951.333 ,6/7/2016 3:32:25 PM , 3984.946 ,6/7/2016 3:34:25 PM , 1707.892 ,6/7/2016 3:36:25 PM , 2527.543 ,6/7/2016 3:40:25 PM , 2275.426 ,6/7/2016 3:42:25 PM , 2229.552 ,6/7/2016 3:44:25 PM , 2807.895 ,6/7/2016 3:46:25 PM , 1988.33 ,
 80 ,6/7/2016 3:50:25 PM , 2119.065 ,6/7/2016 3:52:25 PM , 2799.051 ,6/7/2016 3:54:25 PM , 2531.362 ,6/7/2016 3:56:25 PM , 2036.508 ,6/7/2016 4:00:25 PM , 2201.372 ,6/7/2016 4:02:25 PM , 2035.657 ,6/7/2016 4:04:25 PM , 2715.868 ,6/7/2016 4:06:25 PM , 2106.942 ,
 81 ,6/7/2016 4:10:25 PM , 2290.872 ,6/7/2016 4:12:25 PM , 2860.412 ,6/7/2016 4:14:25 PM , 2243.279 ,6/7/2016 4:16:25 PM , 3150.494 ,6/7/2016 4:20:25 PM , 2265.291 ,6/7/2016 4:22:25 PM , 2936.172 ,6/7/2016 4:24:25 PM , 2337.336 ,6/7/2016 4:26:25 PM , 1919.691 ,
 82 ,6/7/2016 4:30:25 PM , 3000.201 ,6/7/2016 4:32:25 PM , 4020.393 ,6/7/2016 4:34:25 PM , 1865.205 ,6/7/2016 4:36:25 PM , 2344.993 ,6/7/2016 4:40:25 PM , 2812.738 ,6/7/2016 4:42:25 PM , 2469.086 ,6/7/2016 4:44:25 PM , 3149.978 ,6/7/2016 4:46:25 PM , 2866.203 ,
 83 ,6/7/2016 4:50:25 PM , 2188.489 ,6/7/2016 4:52:25 PM , 3651.795 ,6/7/2016 4:54:25 PM , 1958.177 ,6/7/2016 4:56:25 PM , 2023.038 ,6/7/2016 5:00:25 PM , 2427.806 ,6/7/2016 5:02:25 PM , 2243.907 ,6/7/2016 5:04:25 PM , 3118.226 ,6/7/2016 5:06:25 PM , 2423.05 ,
 84 ,6/7/2016 5:10:25 PM , 1990.963 ,6/7/2016 5:12:25 PM , 4088.857 ,6/7/2016 5:14:25 PM , 3013.168 ,6/7/2016 5:16:25 PM , 2633.059 ,6/7/2016 5:20:25 PM , 2410.431 ,6/7/2016 5:22:25 PM , 3031.499 ,6/7/2016 5:24:25 PM , 3233.088 ,6/7/2016 5:26:25 PM , 3035.279 ,
 85 ,6/7/2016 5:30:25 PM , 2913.29 ,6/7/2016 5:32:25 PM , 4368.621 ,6/7/2016 5:34:25 PM , 3111.667 ,6/7/2016 5:36:25 PM , 2110.108 ,6/7/2016 5:40:25 PM , 2899.187 ,6/7/2016 5:42:25 PM , 2348.695 ,6/7/2016 5:44:25 PM , 2942.034 ,6/7/2016 5:46:25 PM , 3341.255 ,
 86 ,6/7/2016 5:50:25 PM , 2238.1 ,6/7/2016 5:52:25 PM , 3339.665 ,6/7/2016 5:54:25 PM , 2312.629 ,6/7/2016 5:56:25 PM , 2559.299 ,6/7/2016 6:00:25 PM , 3123.729 ,6/7/2016 6:02:25 PM , 3583.567 ,6/7/2016 6:04:25 PM , 3488.545 ,6/7/2016 6:06:25 PM , 2608.175 ,
 87 ,6/7/2016 6:10:25 PM , 3323.17 ,6/7/2016 6:12:25 PM , 4517.97 ,6/7/2016 6:14:25 PM , 3426.684 ,6/7/2016 6:16:25 PM , 2462.672 ,6/7/2016 6:20:25 PM , 3302.03 ,6/7/2016 6:22:25 PM , 3280.293 ,6/7/2016 6:24:25 PM , 3993.159 ,6/7/2016 6:26:25 PM , 3567.227 ,
 88 ,6/7/2016 6:30:25 PM , 3330.073 ,6/7/2016 6:32:25 PM , 4732.769 ,6/7/2016 6:34:25 PM , 3139.583 ,6/7/2016 6:36:25 PM , 3780.966 ,6/7/2016 6:40:25 PM , 2720.48 ,6/7/2016 6:42:25 PM , 3454.147 ,6/7/2016 6:44:25 PM , 4057.515 ,6/7/2016 6:46:25 PM , 3276.73 ,
 89 ,6/7/2016 6:50:25 PM , 3451.851 ,6/7/2016 6:52:25 PM , 3518.288 ,6/7/2016 6:54:25 PM , 2355.245 ,6/7/2016 6:56:25 PM , 3513.236 ,6/7/2016 7:00:25 PM , 3562.593 ,6/7/2016 7:02:25 PM , 3396.848 ,6/7/2016 7:04:25 PM , 3898.494 ,6/7/2016 7:06:25 PM , 3564.659 ,
 90 ,6/7/2016 7:10:25 PM , 3213.442 ,6/7/2016 7:12:25 PM , 5022.119 ,6/7/2016 7:14:25 PM , 3527.998 ,6/7/2016 7:16:25 PM , 2524.037 ,6/7/2016 7:20:25 PM , 3189.96 ,6/7/2016 7:22:25 PM , 3634.175 ,6/7/2016 7:24:25 PM , 3704.294 ,6/7/2016 7:26:25 PM , 3429.496 ,
 91 ,6/7/2016 7:30:25 PM , 3505.23 ,6/7/2016 7:32:25 PM , 3389.981 ,6/7/2016 7:34:25 PM , 3409.812 ,6/7/2016 7:36:25 PM , 3471.412 ,6/7/2016 7:40:25 PM , 3370.142 ,6/7/2016 7:42:25 PM , 3583.368 ,6/7/2016 7:44:25 PM , 3752.775 ,6/7/2016 7:46:25 PM , 3178.415 ,
 92 ,6/7/2016 7:50:25 PM , 3465.463 ,6/7/2016 7:52:25 PM , 5198.234 ,6/7/2016 7:54:25 PM , 2596.31 ,6/7/2016 7:56:25 PM , 3486.203 ,6/7/2016 8:00:25 PM , 3447.019 ,6/7/2016 8:02:25 PM , 3106.068 ,6/7/2016 8:04:25 PM , 3711.266 ,6/7/2016 8:06:25 PM , 3598.324 ,
 93 ,6/7/2016 8:10:25 PM , 3572.104 ,6/7/2016 8:12:25 PM , 5238.666 ,6/7/2016 8:14:25 PM , 3718.867 ,6/7/2016 8:16:25 PM , 3079.511 ,6/7/2016 8:20:25 PM , 3282.932 ,6/7/2016 8:22:25 PM , 3707.337 ,6/7/2016 8:24:25 PM , 4034.428 ,6/7/2016 8:26:25 PM , 3455.83 ,
 94 ,6/7/2016 8:30:25 PM , 3470.027 ,6/7/2016 8:32:25 PM , 3370.755 ,6/7/2016 8:34:25 PM , 2286.793 ,6/7/2016 8:36:25 PM , 3579.413 ,6/7/2016 8:40:25 PM , 2418.8 ,6/7/2016 8:42:25 PM , 3701.401 ,6/7/2016 8:44:25 PM , 3663.924 ,6/7/2016 8:46:25 PM , 3533.107 ,
 95 ,6/7/2016 8:50:25 PM , 2622.871 ,6/7/2016 8:52:25 PM , 5091.478 ,6/7/2016 8:54:25 PM , 3969.817 ,6/7/2016 8:56:25 PM , 3590.203 ,6/7/2016 9:00:25 PM , 3291.999 ,6/7/2016 9:02:25 PM , 3607.825 ,6/7/2016 9:04:25 PM , 3607.315 ,6/7/2016 9:06:25 PM , 3353.528 ,
 96 ,6/7/2016 9:10:25 PM , 3356.204 ,6/7/2016 9:12:25 PM , 5169.227 ,6/7/2016 9:14:25 PM , 3515.526 ,6/7/2016 9:16:25 PM , 3138.508 ,6/7/2016 9:20:25 PM , 3573.154 ,6/7/2016 9:22:25 PM , 3355.561 ,6/7/2016 9:24:25 PM , 4117.107 ,6/7/2016 9:26:25 PM , 2230.648 ,
 97 ,6/7/2016 9:30:25 PM , 3357.243 ,6/7/2016 9:32:25 PM , 3472.156 ,6/7/2016 9:34:25 PM , 3270.759 ,6/7/2016 9:36:25 PM , 3434.97 ,6/7/2016 9:40:25 PM , 3599.53 ,6/7/2016 9:42:25 PM , 3598.663 ,6/7/2016 9:44:25 PM , 3720.57 ,6/7/2016 9:46:25 PM , 2359.121 ,
 98 ,6/7/2016 9:50:25 PM , 3605.012 ,6/7/2016 9:52:25 PM , 5100.655 ,6/7/2016 9:54:25 PM , 2582.297 ,6/7/2016 9:56:25 PM , 3444.485 ,6/7/2016 10:00:25 PM , 2669.841 ,6/7/2016 10:02:25 PM , 3322.735 ,6/7/2016 10:04:25 PM , 3989.947 ,6/7/2016 10:06:25 PM , 3355.087 ,
 99 ,6/7/2016 10:10:25 PM , 3455.537 ,6/7/2016 10:12:25 PM , 5296.746 ,6/7/2016 10:14:25 PM , 3827.641 ,6/7/2016 10:16:25 PM , 3601.641 ,6/7/2016 10:20:25 PM , 2462.443 ,6/7/2016 10:22:25 PM , 3525.19 ,6/7/2016 10:24:25 PM , 4017.57 ,6/7/2016 10:26:25 PM , 3113.302 ,
 100 ,6/7/2016 10:30:25 PM , 3557.975 ,6/7/2016 10:32:25 PM , 5040.341 ,6/7/2016 10:34:25 PM , 3899.985 ,6/7/2016 10:36:25 PM , 3474.72 ,6/7/2016 10:40:25 PM , 3589.496 ,6/7/2016 10:42:25 PM , 3568.145 ,6/7/2016 10:44:25 PM , 3999.998 ,6/7/2016 10:46:25 PM , 3624.345 ,
 101 ,6/7/2016 10:50:25 PM , 2528.437 ,6/7/2016 10:52:25 PM , 3186.676 ,6/7/2016 10:54:25 PM , 4023.101 ,6/7/2016 10:56:25 PM , 2790.089 ,6/7/2016 11:00:25 PM , 3407.762 ,6/7/2016 11:02:25 PM , 2232.974 ,6/7/2016 11:04:25 PM , 4102.659 ,6/7/2016 11:06:25 PM , 3404.942 ,
 102 ,6/7/2016 11:10:25 PM , 3808.217 ,6/7/2016 11:12:25 PM , 4141.676 ,6/7/2016 11:14:25 PM , 3430.519 ,6/7/2016 11:16:25 PM , 3754.737 ,6/7/2016 11:20:25 PM , 2947.96 ,6/7/2016 11:22:25 PM , 2257.231 ,6/7/2016 11:24:25 PM , 3202.779 ,6/7/2016 11:26:25 PM , 3637.895 ,
 103 ,6/7/2016 11:30:25 PM , 3553.03 ,6/7/2016 11:32:25 PM , 5035.749 ,6/7/2016 11:34:25 PM , 3788.098 ,6/7/2016 11:36:25 PM , 2331.55 ,6/7/2016 11:40:25 PM , 3621.099 ,6/7/2016 11:42:25 PM , 3852.02 ,6/7/2016 11:44:25 PM , 4238.3 ,6/7/2016 11:46:25 PM , 2348.342 ,
 104 ,6/7/2016 11:50:25 PM , 3555.164 ,6/7/2016 11:52:25 PM , 5158.04 ,6/7/2016 11:54:25 PM , 3668.415 ,6/7/2016 11:56:25 PM , 2712.36 ,6/8/2016 12:00:25 AM , 2435.159 ,6/8/2016 12:02:25 AM , 3707.495 ,6/8/2016 12:04:25 AM , 4177.947 ,6/8/2016 12:06:25 AM , 3569.156 ,
 105 ,6/8/2016 12:10:25 AM , 3584.03 ,6/8/2016 12:12:25 AM , 3700.567 ,6/8/2016 12:14:25 AM , 3012.821 ,6/8/2016 12:16:25 AM , 3535.592 ,6/8/2016 12:20:25 AM , 2401.295 ,6/8/2016 12:22:25 AM , 3631.646 ,6/8/2016 12:24:25 AM , 3884.081 ,6/8/2016 12:26:25 AM , 2651.318 ,
 106 ,6/8/2016 12:30:25 AM , 3009.88 ,6/8/2016 12:32:25 AM , 5130.166 ,6/8/2016 12:34:25 AM , 3853.527 ,6/8/2016 12:36:25 AM , 2554.376 ,6/8/2016 12:40:25 AM , 2728.595 ,6/8/2016 12:42:25 AM , 2608.636 ,6/8/2016 12:44:25 AM , 3655.241 ,6/8/2016 12:46:25 AM , 3092.065 ,
 107 ,6/8/2016 12:50:25 AM , 2383.418 ,6/8/2016 12:52:25 AM , 3385.784 ,6/8/2016 12:54:25 AM , 2565.605 ,6/8/2016 12:56:25 AM , 2799.651 ,6/8/2016 1:00:25 AM , 3628.36 ,6/8/2016 1:02:25 AM , 2769.035 ,6/8/2016 1:04:25 AM , 3919.044 ,6/8/2016 1:06:25 AM , 2460.371 ,
 108 ,6/8/2016 1:10:25 AM , 3409.204 ,6/8/2016 1:12:25 AM , 4036.798 ,6/8/2016 1:14:25 AM , 3820.097 ,6/8/2016 1:16:25 AM , 3081.708 ,6/8/2016 1:20:25 AM , 3528.321 ,6/8/2016 1:22:25 AM , 2303.549 ,6/8/2016 1:24:25 AM , 3957.907 ,6/8/2016 1:26:25 AM , 3485.977 ,
 109 ,6/8/2016 1:30:25 AM , 3463.989 ,6/8/2016 1:32:25 AM , 5224.97 ,6/8/2016 1:34:25 AM , 2692.491 ,6/8/2016 1:36:25 AM , 3579.93 ,6/8/2016 1:40:25 AM , 3168.547 ,6/8/2016 1:42:25 AM , 2119.079 ,6/8/2016 1:44:25 AM , 3398.866 ,6/8/2016 1:46:25 AM , 3498.347 ,
 110 ,6/8/2016 1:50:25 AM , 3548.999 ,6/8/2016 1:52:25 AM , 5081.703 ,6/8/2016 1:54:25 AM , 2844.454 ,6/8/2016 1:56:25 AM , 2514.779 ,6/8/2016 2:00:25 AM , 2939.192 ,6/8/2016 2:02:25 AM , 3310.329 ,6/8/2016 2:04:25 AM , 3599.877 ,6/8/2016 2:06:25 AM , 2413.229 ,
 111 ,6/8/2016 2:10:25 AM , 2517.704 ,6/8/2016 2:12:25 AM , 4738.069 ,6/8/2016 2:14:25 AM , 2554.864 ,6/8/2016 2:16:25 AM , 2599.14 ,6/8/2016 2:20:25 AM , 2542.143 ,6/8/2016 2:22:25 AM , 3778.013 ,6/8/2016 2:24:25 AM , 4093.749 ,6/8/2016 2:26:25 AM , 2344.416 ,
 112 ,6/8/2016 2:30:25 AM , 3478.275 ,6/8/2016 2:32:25 AM , 3350.124 ,6/8/2016 2:34:25 AM , 2291.857 ,6/8/2016 2:36:25 AM , 3580.814 ,6/8/2016 2:40:25 AM , 2181.836 ,6/8/2016 2:42:25 AM , 3145.861 ,6/8/2016 2:44:25 AM , 3049.145 ,6/8/2016 2:46:25 AM , 3138.766 ,
 113 ,6/8/2016 2:50:25 AM , 3435.953 ,6/8/2016 2:52:25 AM , 5279.427 ,6/8/2016 2:54:25 AM , 4118.694 ,6/8/2016 2:56:25 AM , 3889.505 ,6/8/2016 3:00:25 AM , 3132.683 ,6/8/2016 3:02:25 AM , 2154.257 ,6/8/2016 3:04:25 AM , 4031.765 ,6/8/2016 3:06:25 AM , 2448.668 ,
 114 ,6/8/2016 3:10:25 AM , 3073.83 ,6/8/2016 3:12:25 AM , 4996.265 ,6/8/2016 3:14:25 AM , 3809.976 ,6/8/2016 3:16:25 AM , 3657.611 ,6/8/2016 3:20:25 AM , 3627.358 ,6/8/2016 3:22:25 AM , 2026.89 ,6/8/2016 3:24:25 AM , 3850.989 ,6/8/2016 3:26:25 AM , 2351.806 ,
 115 ,6/8/2016 3:30:25 AM , 3535.686 ,6/8/2016 3:32:25 AM , 3748.195 ,6/8/2016 3:34:25 AM , 3716.333 ,6/8/2016 3:36:25 AM , 3311.954 ,6/8/2016 3:40:25 AM , 2469.417 ,6/8/2016 3:42:25 AM , 3010.104 ,6/8/2016 3:44:25 AM , 3392.055 ,6/8/2016 3:46:25 AM , 3326.804 ,
