Oxymax CSV File 

CSV Generation Date,6/13/2016 9:09:08 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0108
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G40
Subject Mass (G), 32.35 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
100,0108,6/7/2016 10:46:25 PM ,3598,20.93,20.54,0.39,3.5,3624,0.039,0.430,0.391,3.1,1.007,0.6,0.50,STABLE,0.02,4.64,0.040,2.080,462,230,475,212,90,1.1,0.5,35.6,24.9,757.9,OFF,
101,0108,6/7/2016 11:06:25 PM ,3386,20.93,20.56,0.37,3.6,3405,0.039,0.407,0.367,3.1,1.006,0.6,0.50,DYNAMIC,0.24,4.88,0.120,2.200,1214,609,1074,552,443,1.1,0.5,35.9,24.9,757.9,OFF,
102,0108,6/7/2016 11:26:25 PM ,3574,20.93,20.54,0.39,3.6,3638,0.040,0.432,0.392,3.1,1.018,0.6,0.50,STABLE,0.05,4.93,0.040,2.240,1352,483,1194,514,207,1.1,0.5,36.6,24.9,757.9,OFF,
103,0108,6/7/2016 11:46:25 PM ,2417,20.93,20.67,0.26,3.6,2348,0.040,0.293,0.253,3.2,0.972,0.4,0.50,STABLE,-0.01,4.92,0.020,2.260,45,6,65,13,0,1.1,0.5,36.6,24.9,757.9,OFF,
104,0108,6/8/2016 12:06:25 AM ,3610,20.93,20.54,0.39,3.7,3569,0.040,0.425,0.385,3.2,0.989,0.6,0.50,STABLE,0.17,5.09,0.040,2.300,1410,787,1010,466,325,1.1,0.5,36.6,24.9,757.9,OFF,
105,0108,6/8/2016 12:26:25 AM ,2726,20.93,20.63,0.29,3.7,2651,0.040,0.326,0.286,3.2,0.973,0.4,0.50,STABLE,0.00,5.09,0.000,2.300,508,216,589,216,83,1.1,0.5,36.6,24.9,757.7,OFF,
106,0108,6/8/2016 12:46:25 AM ,3299,20.93,20.57,0.35,3.7,3092,0.040,0.373,0.334,3.3,0.937,0.5,0.50,STABLE,-0.01,5.08,0.020,2.320,176,114,132,53,50,1.1,0.5,36.6,24.9,757.4,OFF,
107,0108,6/8/2016 1:06:25 AM ,2673,20.93,20.64,0.28,3.8,2460,0.040,0.305,0.265,3.3,0.921,0.4,0.50,STABLE,0.00,5.08,0.000,2.320,548,303,489,215,85,1.1,0.5,36.6,24.9,757.4,OFF,
108,0108,6/8/2016 1:26:25 AM ,3565,20.92,20.54,0.38,3.8,3486,0.040,0.416,0.376,3.3,0.978,0.6,0.50,STABLE,0.24,5.32,0.000,2.320,1118,466,792,306,264,1.0,0.5,36.6,24.9,757.2,OFF,
109,0108,6/8/2016 1:46:25 AM ,3446,20.92,20.55,0.37,3.8,3498,0.040,0.417,0.377,3.4,1.015,0.6,0.50,STABLE,0.05,5.37,0.080,2.400,1277,662,1024,454,204,1.0,0.5,36.3,24.9,757.2,OFF,
110,0108,6/8/2016 2:06:25 AM ,2549,20.92,20.65,0.27,3.9,2413,0.040,0.300,0.260,3.4,0.947,0.4,0.50,STABLE,-0.01,5.36,0.020,2.420,509,172,625,192,55,1.0,0.5,35.0,24.9,756.9,OFF,
111,0108,6/8/2016 2:26:25 AM ,2611,20.92,20.65,0.28,3.9,2344,0.040,0.293,0.253,3.4,0.898,0.4,0.50,STABLE,-0.01,5.35,0.000,2.420,53,17,50,18,0,1.1,0.5,34.6,24.9,756.7,OFF,
112,0108,6/8/2016 2:46:25 AM ,3436,20.92,20.56,0.36,3.9,3139,0.040,0.379,0.339,3.5,0.913,0.5,0.50,STABLE,0.12,5.47,0.000,2.420,1112,631,652,356,389,1.1,0.5,34.5,24.9,756.7,OFF,
113,0108,6/8/2016 3:06:25 AM ,2566,20.92,20.65,0.27,4.0,2449,0.040,0.304,0.264,3.5,0.954,0.4,0.50,STABLE,0.02,5.49,0.020,2.440,651,124,635,154,17,1.1,0.5,34.4,24.8,756.4,OFF,
114,0108,6/8/2016 3:26:25 AM ,2688,20.92,20.64,0.28,4.0,2352,0.040,0.294,0.254,3.5,0.875,0.4,0.50,STABLE,-0.01,5.48,0.000,2.440,43,8,55,18,0,1.1,0.5,34.7,24.7,756.4,OFF,
115,0108,6/8/2016 3:46:25 AM ,3637,20.92,20.53,0.39,4.0,3327,0.040,0.399,0.359,3.5,0.915,0.6,0.50,STABLE,0.02,5.50,0.020,2.460,1217,657,916,425,387,1.0,0.5,35.6,24.7,756.2,OFF,
116,0108,6/8/2016 4:06:25 AM ,3396,20.92,20.56,0.36,4.1,3287,0.040,0.394,0.355,3.6,0.968,0.6,0.50,STABLE,0.17,5.67,0.020,2.480,1177,614,1031,454,550,1.0,0.5,36.6,24.7,755.9,OFF,
117,0108,6/8/2016 4:26:25 AM ,2787,20.92,20.63,0.29,4.1,2526,0.039,0.312,0.273,3.6,0.906,0.4,0.50,STABLE,-0.01,5.66,0.000,2.480,245,142,308,147,76,1.1,0.5,36.6,24.7,755.9,OFF,
118,0108,6/8/2016 4:46:25 AM ,3508,20.92,20.55,0.37,4.1,3245,0.039,0.390,0.350,3.6,0.925,0.6,0.50,STABLE,0.09,5.75,0.020,2.500,1233,744,990,475,408,1.0,0.5,36.6,24.7,755.9,OFF,
119,0108,6/8/2016 5:06:25 AM ,3518,20.92,20.54,0.38,4.2,3469,0.040,0.414,0.374,3.7,0.986,0.6,0.50,STABLE,0.18,5.93,0.020,2.520,1645,964,1394,755,837,1.1,0.5,36.6,24.7,755.6,OFF,
120,0108,6/8/2016 5:26:25 AM ,4024,20.92,20.49,0.43,4.2,4005,0.040,0.472,0.432,3.7,0.995,0.7,0.50,STABLE,0.09,6.02,0.060,2.580,1647,964,1482,727,839,1.0,0.5,36.6,24.7,755.6,OFF,
121,0108,6/8/2016 5:46:25 AM ,3357,20.92,20.56,0.36,4.3,3370,0.040,0.403,0.364,3.8,1.004,0.5,0.50,STABLE,0.12,6.14,0.020,2.600,1118,592,959,454,324,1.0,0.5,36.6,24.7,755.6,OFF,
122,0108,6/8/2016 6:06:25 AM ,3249,20.92,20.57,0.35,4.3,3082,0.040,0.372,0.333,3.8,0.949,0.5,0.50,STABLE,0.03,6.17,0.020,2.620,1104,584,970,437,241,1.0,0.5,36.6,24.7,755.6,ON,
123,0108,6/8/2016 6:26:25 AM ,2634,20.92,20.64,0.28,4.3,2246,0.040,0.282,0.242,3.8,0.853,0.4,0.50,STABLE,-0.01,6.16,0.000,2.620,341,59,488,127,20,1.0,0.5,36.5,24.7,755.6,ON,
124,0108,6/8/2016 6:46:25 AM ,2856,20.92,20.62,0.30,4.3,2375,0.040,0.296,0.256,3.8,0.832,0.4,0.50,STABLE,0.00,6.16,0.020,2.640,58,8,69,29,2,1.0,0.5,31.6,24.8,755.6,ON,
125,0108,6/8/2016 7:06:25 AM ,2748,20.92,20.63,0.29,4.4,2595,0.040,0.320,0.280,3.9,0.944,0.4,0.50,STABLE,0.15,6.31,0.000,2.640,1047,539,840,401,320,1.0,0.5,30.5,24.8,755.9,ON,
126,0108,6/8/2016 7:26:25 AM ,2622,20.92,20.64,0.28,4.4,2452,0.040,0.305,0.265,3.9,0.935,0.4,0.50,STABLE,0.00,6.31,0.000,2.640,46,12,37,14,0,1.0,0.5,29.9,24.9,756.2,ON,
127,0108,6/8/2016 7:46:25 AM ,3970,20.92,20.51,0.42,4.4,3471,0.040,0.415,0.375,3.9,0.874,0.6,0.50,DYNAMIC,0.02,6.33,0.000,2.640,1102,720,728,362,377,1.0,0.5,30.8,24.9,756.7,ON,
128,0108,6/8/2016 8:06:25 AM ,3225,20.92,20.57,0.35,4.5,3147,0.040,0.380,0.340,4.0,0.976,0.5,0.50,STABLE,0.12,6.45,0.100,2.740,783,310,705,270,150,1.0,0.5,30.3,24.9,756.9,ON,
129,0108,6/8/2016 8:26:25 AM ,2504,20.92,20.66,0.26,4.5,2226,0.041,0.281,0.240,4.0,0.889,0.4,0.50,STABLE,0.00,6.45,0.020,2.760,827,489,579,284,165,1.0,0.5,30.0,24.9,757.2,ON,
130,0108,6/8/2016 8:46:25 AM ,2766,20.92,20.63,0.29,4.5,2338,0.040,0.292,0.252,4.0,0.845,0.4,0.50,STABLE,0.00,6.45,0.000,2.760,29,9,31,13,0,1.0,0.5,29.1,24.9,757.2,ON,
131,EVENT,6/8/2016 9:06:25 AM ,2714,20.92,20.64,0.28,4.6,2213,0.042,0.281,0.239,4.0,0.815,0.4,0.50,STABLE,0.00,6.45,0.000,2.760,271,154,175,86,22,1.0,0.5,26.1,25.0,757.7,ON,
132,0108,6/8/2016 9:26:25 AM ,2592,20.93,20.66,0.27,4.6,1980,0.041,0.255,0.214,4.1,0.764,0.4,0.50,STABLE,0.00,6.45,0.000,2.760,38,1,58,14,0,1.0,0.5,25.6,25.0,757.9,ON,
133,0108,6/8/2016 9:46:25 AM ,3488,20.93,20.56,0.37,4.6,3154,0.041,0.382,0.340,4.1,0.904,0.6,0.50,STABLE,0.13,6.58,0.020,2.780,886,407,940,418,61,1.0,0.5,25.2,25.0,758.2,ON,
134,0108,6/8/2016 10:06:25 AM ,2798,20.93,20.63,0.29,4.7,2276,0.041,0.287,0.246,4.1,0.813,0.4,0.50,STABLE,0.01,6.59,0.000,2.780,266,45,312,87,3,1.0,0.5,25.7,25.0,758.4,ON,
135,0108,6/8/2016 10:26:25 AM ,2623,20.93,20.66,0.27,4.7,2043,0.041,0.262,0.220,4.1,0.779,0.4,0.50,STABLE,-0.01,6.58,0.000,2.780,13,3,14,2,0,1.0,0.5,25.5,25.1,758.4,ON,
136,0108,6/8/2016 10:46:25 AM ,2584,20.93,20.66,0.26,4.7,1963,0.041,0.253,0.212,4.2,0.760,0.4,0.50,STABLE,0.01,6.59,0.020,2.800,20,5,48,12,0,1.0,0.5,24.7,25.1,758.4,ON,
137,0108,6/8/2016 11:06:25 AM ,3292,20.93,20.59,0.34,4.8,2635,0.040,0.324,0.284,4.2,0.800,0.5,0.50,DYNAMIC,0.03,6.62,0.000,2.800,427,256,413,186,105,1.0,0.5,24.0,25.3,758.4,ON,
138,0108,6/8/2016 11:26:25 AM ,2754,20.93,20.65,0.28,4.8,2188,0.040,0.276,0.236,4.2,0.794,0.4,0.50,STABLE,0.02,6.64,0.000,2.800,392,87,441,128,4,1.0,0.5,24.0,25.3,758.4,ON,
139,0108,6/8/2016 11:46:25 AM ,2706,20.93,20.65,0.28,4.8,2105,0.040,0.267,0.227,4.2,0.778,0.4,0.50,STABLE,0.00,6.64,0.020,2.820,47,8,53,12,0,1.0,0.5,23.1,25.1,758.4,ON,
140,0108,6/8/2016 12:06:25 PM ,2702,20.93,20.65,0.28,4.8,2122,0.041,0.270,0.229,4.3,0.785,0.4,0.50,STABLE,0.05,6.69,0.000,2.820,674,313,633,280,182,1.0,0.5,21.6,25.1,758.4,ON,
141,0108,6/8/2016 12:26:25 PM ,2763,20.93,20.64,0.29,4.9,2181,0.040,0.275,0.235,4.3,0.790,0.4,0.50,STABLE,0.00,6.69,0.000,2.820,45,4,48,13,0,1.0,0.5,20.4,25.1,758.4,ON,
142,0108,6/8/2016 12:46:25 PM ,2702,20.93,20.65,0.28,4.9,2091,0.040,0.266,0.226,4.3,0.774,0.4,0.50,STABLE,0.01,6.70,0.000,2.820,20,1,42,8,0,1.0,0.5,19.7,25.1,758.4,ON,
143,0108,6/8/2016 1:06:25 PM ,2581,20.93,20.66,0.26,4.9,1951,0.040,0.251,0.211,4.3,0.756,0.4,0.50,STABLE,0.00,6.70,0.020,2.840,27,5,37,14,0,1.0,0.5,18.3,25.0,758.4,ON,
144,0108,6/8/2016 1:26:25 PM ,2475,20.93,20.67,0.25,5.0,1917,0.040,0.247,0.207,4.4,0.775,0.4,0.50,STABLE,0.01,6.71,0.000,2.840,24,12,64,17,0,1.0,0.5,18.0,25.0,758.4,ON,
145,0108,6/8/2016 1:46:25 PM ,3365,20.93,20.58,0.35,5.0,2684,0.040,0.330,0.290,4.4,0.797,0.5,0.50,STABLE,0.02,6.73,0.000,2.840,453,119,468,143,12,1.0,0.5,16.5,25.0,758.4,ON,
146,0108,6/8/2016 2:06:25 PM ,2671,20.93,20.65,0.28,5.0,2142,0.040,0.271,0.231,4.4,0.802,0.4,0.50,STABLE,0.06,6.79,0.020,2.860,508,88,569,151,17,1.0,0.5,16.5,25.0,758.4,ON,
147,0108,6/8/2016 2:26:25 PM ,2673,20.93,20.65,0.28,5.1,2101,0.041,0.267,0.227,4.4,0.786,0.4,0.50,STABLE,0.01,6.80,0.000,2.860,19,3,30,6,0,1.0,0.5,16.4,25.0,758.4,ON,
148,0108,6/8/2016 2:46:25 PM ,2654,20.93,20.65,0.27,5.1,2040,0.040,0.260,0.220,4.5,0.769,0.4,0.50,STABLE,0.01,6.81,0.020,2.880,23,4,24,2,0,1.0,0.5,16.4,25.0,758.4,ON,
149,0108,6/8/2016 3:06:25 PM ,2542,20.93,20.67,0.26,5.1,1933,0.040,0.249,0.209,4.5,0.760,0.4,0.50,STABLE,0.00,6.81,0.000,2.880,40,21,47,17,0,1.0,0.5,17.2,25.0,758.4,ON,
150,0108,6/8/2016 3:26:25 PM ,2579,20.93,20.66,0.27,5.1,2016,0.040,0.258,0.218,4.5,0.782,0.4,0.50,STABLE,0.01,6.82,0.000,2.880,143,45,101,43,0,1.0,0.5,16.4,25.0,758.4,ON,
151,0108,6/8/2016 3:46:25 PM ,3299,20.93,20.58,0.34,5.2,2798,0.040,0.342,0.302,4.5,0.848,0.5,0.50,STABLE,0.06,6.88,0.000,2.880,545,212,504,185,66,1.0,0.5,17.0,25.0,758.4,ON,
152,0108,6/8/2016 4:06:25 PM ,2829,20.93,20.63,0.29,5.2,2343,0.040,0.293,0.253,4.5,0.828,0.4,0.50,STABLE,0.01,6.89,0.020,2.900,64,7,114,39,0,1.0,0.5,16.2,25.0,758.4,ON,
153,0108,6/8/2016 4:26:25 PM ,3307,20.93,20.58,0.35,5.2,2801,0.040,0.342,0.302,4.6,0.847,0.5,0.50,STABLE,0.11,7.00,0.000,2.900,271,86,325,133,26,1.0,0.5,16.4,25.0,758.4,ON,
154,0108,6/8/2016 4:46:25 PM ,2896,20.93,20.62,0.30,5.3,2514,0.040,0.311,0.271,4.6,0.868,0.5,0.50,STABLE,0.03,7.03,0.040,2.940,793,316,765,291,161,1.0,0.5,16.4,25.0,758.4,ON,
155,0108,6/8/2016 5:06:25 PM ,2747,20.93,20.64,0.28,5.3,2229,0.040,0.280,0.241,4.6,0.811,0.4,0.50,STABLE,0.00,7.03,0.020,2.960,32,6,9,0,0,1.0,0.5,16.4,25.0,758.4,ON,
156,0108,6/8/2016 5:26:25 PM ,3003,20.93,20.62,0.31,5.3,2474,0.040,0.307,0.267,4.7,0.824,0.5,0.50,STABLE,0.00,7.03,0.000,2.960,75,12,55,15,0,1.0,0.5,15.6,25.0,758.2,ON,
157,0108,6/8/2016 5:46:25 PM ,3499,20.93,20.55,0.37,5.4,3369,0.039,0.403,0.363,4.7,0.963,0.6,0.50,STABLE,0.22,7.25,0.000,2.960,778,244,719,245,61,1.0,0.5,15.6,25.0,758.2,ON,
158,0108,6/8/2016 6:06:25 PM ,3790,20.93,20.52,0.40,5.4,3520,0.039,0.419,0.380,4.7,0.929,0.6,0.50,STABLE,0.02,7.27,0.020,2.980,691,346,614,239,98,1.1,0.5,14.5,25.0,758.2,OFF,
159,0108,6/8/2016 6:26:25 PM ,3777,20.93,20.52,0.40,5.4,3652,0.039,0.433,0.394,4.8,0.967,0.6,0.50,STABLE,0.16,7.43,0.000,2.980,1581,953,1189,618,565,1.1,0.5,14.6,24.9,758.2,OFF,
160,0108,6/8/2016 6:46:25 PM ,3580,20.93,20.54,0.39,5.5,3558,0.039,0.423,0.384,4.8,0.994,0.6,0.50,STABLE,0.31,7.74,0.040,3.020,1596,932,1179,622,681,1.0,0.5,15.4,24.9,758.2,OFF,
161,0108,6/8/2016 7:06:25 PM ,3265,20.92,20.57,0.35,5.5,3313,0.039,0.397,0.357,4.8,1.015,0.5,0.50,STABLE,0.09,7.83,0.040,3.060,1316,693,1211,596,375,1.0,0.5,15.6,24.6,757.9,OFF,
162,0108,6/8/2016 7:26:25 PM ,3624,20.92,20.53,0.39,5.6,3628,0.039,0.431,0.391,4.9,1.001,0.6,0.50,DYNAMIC,-0.15,7.68,0.000,3.060,765,302,533,186,173,1.0,0.5,15.8,24.6,757.9,OFF,
163,0108,6/8/2016 7:46:25 PM ,3534,20.92,20.54,0.38,5.6,3579,0.039,0.425,0.386,4.9,1.013,0.6,0.50,STABLE,0.55,8.23,0.100,3.160,1562,843,1181,666,442,1.1,0.5,15.8,24.6,757.9,OFF,
164,0108,6/8/2016 8:06:25 PM ,3213,20.92,20.57,0.35,5.6,3294,0.039,0.395,0.355,5.0,1.025,0.5,0.50,STABLE,0.08,8.31,0.020,3.180,1998,1293,1746,918,1077,1.1,0.5,16.2,24.6,757.9,OFF,
165,0108,6/8/2016 8:26:25 PM ,3399,20.92,20.55,0.37,5.7,3533,0.039,0.420,0.381,5.0,1.039,0.6,0.50,STABLE,0.14,8.45,0.080,3.260,673,269,721,314,165,1.1,0.5,16.2,24.6,757.9,OFF,
166,0108,6/8/2016 8:46:25 PM ,3557,20.92,20.53,0.39,5.7,3616,0.040,0.430,0.390,5.0,1.017,0.6,0.50,STABLE,0.07,8.52,0.020,3.280,1024,587,628,302,267,1.0,0.5,16.2,24.6,757.9,OFF,
167,0108,6/8/2016 9:06:25 PM ,3530,20.92,20.54,0.38,5.7,3595,0.039,0.427,0.388,5.1,1.018,0.6,0.50,DYNAMIC,0.17,8.69,0.040,3.320,1058,462,814,330,145,1.1,0.5,16.2,24.5,757.9,OFF,
168,0108,6/8/2016 9:26:25 PM ,3052,20.92,20.59,0.33,5.8,3116,0.040,0.376,0.336,5.1,1.021,0.5,0.50,STABLE,0.15,8.84,0.080,3.400,1410,807,972,512,502,1.1,0.5,16.2,24.4,757.9,OFF,
169,0108,6/8/2016 9:46:25 PM ,2731,20.92,20.62,0.30,5.8,2773,0.040,0.339,0.299,5.1,1.015,0.4,0.50,STABLE,0.00,8.84,0.000,3.400,52,5,58,7,0,1.1,0.5,16.2,24.3,757.9,OFF,
170,0108,6/8/2016 10:06:25 PM ,3756,20.92,20.51,0.41,5.8,3843,0.040,0.454,0.415,5.2,1.023,0.6,0.50,STABLE,0.25,9.09,0.080,3.480,1475,729,1062,517,396,1.0,0.5,16.2,24.3,757.9,OFF,
171,0108,6/8/2016 10:26:25 PM ,4052,20.92,20.48,0.44,5.9,4154,0.040,0.488,0.448,5.2,1.025,0.7,0.50,STABLE,0.19,9.28,0.080,3.560,2206,1388,1717,997,1149,1.1,0.5,16.2,24.3,757.9,OFF,
172,0108,6/8/2016 10:46:25 PM ,2542,20.92,20.64,0.27,5.9,2531,0.040,0.313,0.273,5.2,0.996,0.4,0.50,STABLE,0.00,9.28,0.000,3.560,494,162,468,172,99,1.0,0.5,16.2,24.2,757.9,OFF,
173,0108,6/8/2016 11:06:25 PM ,3704,20.92,20.51,0.40,6.0,3796,0.040,0.449,0.410,5.3,1.025,0.6,0.50,STABLE,0.00,9.28,0.000,3.560,904,610,516,265,142,1.1,0.5,16.3,24.2,757.9,OFF,
174,0108,6/8/2016 11:26:25 PM ,3603,20.91,20.52,0.39,6.0,3662,0.040,0.435,0.395,5.3,1.016,0.6,0.50,STABLE,0.35,9.63,0.080,3.640,1154,606,804,379,294,1.0,0.5,16.5,24.2,757.9,OFF,
175,0108,6/8/2016 11:46:25 PM ,3360,20.91,20.55,0.36,6.0,3431,0.040,0.410,0.370,5.4,1.021,0.6,0.50,STABLE,0.14,9.77,0.080,3.720,1986,1235,1515,851,830,1.0,0.5,16.6,24.2,757.9,OFF,
176,0108,6/9/2016 12:06:25 AM ,2558,20.91,20.64,0.28,6.1,2558,0.040,0.316,0.276,5.4,1.000,0.4,0.50,STABLE,-0.01,9.76,0.020,3.740,444,126,559,169,28,1.1,0.5,16.5,24.2,757.9,OFF,
177,0108,6/9/2016 12:26:25 AM ,3682,20.92,20.52,0.40,6.1,3685,0.040,0.438,0.398,5.4,1.001,0.6,0.50,STABLE,0.16,9.92,0.020,3.760,1142,656,718,332,243,1.0,0.5,16.2,24.3,757.9,OFF,
178,0108,6/9/2016 12:46:25 AM ,2735,20.92,20.62,0.29,6.1,2725,0.040,0.334,0.294,5.5,0.996,0.4,0.50,STABLE,0.01,9.93,0.000,3.760,370,108,487,154,33,1.1,0.5,16.2,24.3,757.9,OFF,
179,0108,6/9/2016 1:06:25 AM ,3198,20.92,20.57,0.34,6.2,3183,0.040,0.384,0.343,5.5,0.995,0.5,0.50,STABLE,0.00,9.93,0.000,3.760,294,101,250,97,34,1.1,0.5,16.2,24.3,757.9,OFF,
180,0108,6/9/2016 1:26:25 AM ,3535,20.92,20.53,0.38,6.2,3528,0.040,0.421,0.381,5.5,0.998,0.6,0.50,STABLE,0.23,10.16,0.080,3.840,933,273,847,332,135,1.0,0.5,16.2,24.3,757.9,OFF,
181,0108,6/9/2016 1:46:25 AM ,2878,20.92,20.60,0.31,6.2,2873,0.040,0.350,0.310,5.6,0.998,0.5,0.50,STABLE,0.00,10.16,0.000,3.840,29,4,21,3,0,1.1,0.5,16.7,24.3,757.9,OFF,
182,0108,6/9/2016 2:06:25 AM ,2687,20.91,20.63,0.29,6.3,2613,0.040,0.322,0.282,5.6,0.972,0.4,0.50,STABLE,0.01,10.17,0.000,3.840,53,26,27,7,0,1.0,0.5,17.1,24.3,757.9,OFF,
183,0108,6/9/2016 2:26:25 AM ,3005,20.91,20.59,0.32,6.3,2856,0.040,0.348,0.308,5.6,0.950,0.5,0.50,STABLE,0.00,10.17,0.020,3.860,30,11,42,15,0,1.0,0.5,16.8,24.3,757.9,OFF,
184,0108,6/9/2016 2:46:25 AM ,3709,20.92,20.52,0.40,6.3,3612,0.040,0.430,0.390,5.7,0.974,0.6,0.50,DYNAMIC,0.14,10.31,0.000,3.860,685,250,586,232,75,1.0,0.5,16.8,24.3,757.9,OFF,
185,0108,6/9/2016 3:06:25 AM ,3522,20.92,20.54,0.38,6.4,3587,0.040,0.427,0.387,5.7,1.018,0.6,0.50,STABLE,0.27,10.58,0.120,3.980,1469,762,1170,618,453,1.1,0.5,17.1,24.3,757.9,OFF,
186,0108,6/9/2016 3:26:25 AM ,2554,20.92,20.64,0.28,6.4,2560,0.040,0.316,0.276,5.7,1.002,0.4,0.50,STABLE,0.06,10.64,0.020,4.000,639,169,538,160,51,1.1,0.5,17.3,24.3,757.9,OFF,
187,0108,6/9/2016 3:46:25 AM ,2816,20.92,20.61,0.30,6.4,2803,0.040,0.342,0.302,5.8,0.995,0.5,0.50,STABLE,0.00,10.64,0.000,4.000,64,8,30,8,0,1.1,0.5,17.4,24.3,757.9,OFF,
188,0108,6/9/2016 4:06:25 AM ,2926,20.92,20.60,0.31,6.5,2791,0.040,0.341,0.301,5.8,0.954,0.5,0.50,STABLE,0.00,10.64,0.000,4.000,47,22,63,25,0,1.1,0.5,17.9,24.3,757.9,OFF,
189,0108,6/9/2016 4:26:25 AM ,3442,20.92,20.55,0.37,6.5,3365,0.040,0.403,0.363,5.8,0.978,0.6,0.50,STABLE,0.00,10.64,0.000,4.000,329,103,480,106,11,1.1,0.5,17.8,24.3,757.9,OFF,
190,0108,6/9/2016 4:46:25 AM ,3647,20.92,20.52,0.39,6.5,3617,0.040,0.430,0.390,5.9,0.992,0.6,0.50,STABLE,0.33,10.97,0.060,4.060,1966,1216,1156,634,484,1.0,0.5,17.9,24.3,757.9,OFF,
191,0108,6/9/2016 5:06:25 AM ,3060,20.91,20.58,0.33,6.6,3116,0.040,0.376,0.336,5.9,1.018,0.5,0.50,STABLE,0.07,11.04,0.060,4.120,1225,698,1033,527,501,1.1,0.5,17.9,24.3,757.9,OFF,
192,0108,6/9/2016 5:26:25 AM ,2707,20.91,20.62,0.29,6.6,2707,0.040,0.332,0.292,5.9,1.000,0.4,0.50,STABLE,-0.01,11.03,0.000,4.120,89,36,58,16,0,1.0,0.5,17.9,24.3,757.9,OFF,
193,0108,6/9/2016 5:46:25 AM ,3974,20.92,20.49,0.43,6.6,3979,0.040,0.469,0.429,6.0,1.001,0.6,0.50,STABLE,0.26,11.29,0.040,4.160,1999,1202,1446,789,733,1.0,0.5,18.0,24.3,757.9,OFF,
194,0108,6/9/2016 6:06:25 AM ,3680,20.91,20.51,0.40,6.7,3752,0.040,0.445,0.405,6.0,1.020,0.6,0.50,STABLE,0.11,11.40,0.040,4.200,1812,1085,1371,692,654,1.0,0.5,18.0,24.3,757.9,ON,
195,0108,6/9/2016 6:26:25 AM ,2469,20.92,20.65,0.27,6.7,2415,0.040,0.300,0.261,6.0,0.978,0.4,0.50,STABLE,0.00,11.40,0.060,4.260,676,232,614,251,57,1.0,0.5,18.0,24.4,757.9,ON,
196,0108,6/9/2016 6:46:25 AM ,2974,20.92,20.60,0.32,6.7,2766,0.040,0.338,0.298,6.1,0.930,0.5,0.50,STABLE,0.00,11.40,0.000,4.260,40,22,23,3,0,1.0,0.5,17.9,24.5,757.9,ON,
197,0108,6/9/2016 7:06:25 AM ,3538,20.92,20.54,0.38,6.8,3334,0.040,0.399,0.360,6.1,0.942,0.6,0.50,DYNAMIC,0.07,11.47,0.020,4.280,416,190,342,147,55,1.0,0.5,17.6,24.7,757.9,ON,
198,0108,6/9/2016 7:26:25 AM ,3400,20.92,20.55,0.37,6.8,3394,0.040,0.406,0.366,6.1,0.998,0.6,0.50,STABLE,0.17,11.64,0.080,4.360,1951,1210,1476,771,521,1.0,0.5,17.4,24.7,757.9,ON,
199,0108,6/9/2016 7:46:25 AM ,2529,20.92,20.65,0.27,6.9,2403,0.040,0.299,0.259,6.2,0.950,0.4,0.50,STABLE,-0.01,11.63,0.000,4.360,337,100,451,116,0,1.1,0.5,17.1,24.8,757.9,ON,
200,0108,6/9/2016 8:06:25 AM ,2725,20.92,20.63,0.29,6.9,2449,0.039,0.304,0.264,6.2,0.899,0.4,0.50,STABLE,0.00,11.63,0.000,4.360,22,2,8,0,0,1.0,0.5,17.1,24.8,757.9,ON,
201,0108,6/9/2016 8:26:25 AM ,2540,20.92,20.65,0.27,6.9,2211,0.040,0.278,0.239,6.2,0.870,0.4,0.50,STABLE,0.00,11.63,0.000,4.360,15,4,22,4,0,1.0,0.5,16.9,24.8,757.9,ON,
202,0108,6/9/2016 8:46:25 AM ,3650,20.92,20.54,0.38,6.9,3234,0.039,0.388,0.349,6.2,0.886,0.6,0.50,DYNAMIC,0.08,11.71,0.000,4.360,628,286,476,228,51,1.0,0.5,16.5,24.8,757.9,ON,
203,0108,6/9/2016 9:06:25 AM ,3448,20.92,20.55,0.37,7.0,3321,0.040,0.398,0.358,6.3,0.963,0.6,0.50,STABLE,0.14,11.85,0.040,4.400,1424,823,1333,616,298,1.0,0.5,17.2,24.8,757.9,ON,
204,EVENT,6/9/2016 9:26:25 AM ,3286,20.92,20.58,0.35,7.0,2885,0.041,0.352,0.311,6.3,0.878,0.5,0.50,STABLE,0.00,11.85,0.000,4.400,430,146,327,88,7,1.0,0.5,17.5,24.8,757.9,ON,
